,420,122,243,252,458,199,73,Agg
205,MINERAL OIL,MOTRIN,MAGNESIUM CHLORIDE,MUPIROCIN,OPTIRAY,ZOCOR,INFLUENZA VAC,HYDROMORPHONE
206,MONO-SOD,NOREPINEPHRINE,TACROLIMUS,SODIUM PHOSPHATE,OMEPRAZOLE,ZOLPIDEM,MEROPENEM,TAMSULOSIN
207,MOTRIN,PRAVASTATIN SODIUM,TAMSULOSIN,QUETIAPINE,NITRO-BID,LISPRO,MORPHINE,DIPHENHYDRAMINE
208,MUPIROCIN,NITRO-BID,THIAMINE,SODIUM POLYSTYRENE SULFONATE,VALIUM,SODIUM BICARBONATE,ONDANSETRON,PROMETHAZINE
209,PERCOCET,PRECEDEX,TICAGRELOR,SUBLIMAZE,VANCOMYCIN,SIMVASTATIN,METRONIDAZOLE,ROCURONIUM
210,NICODERM,PREDNISONE,NORMODYNE,NEURONTIN,MAALOX,SIMETHICONE,MINERAL OIL,DIGOXIN
211,NAFCILLIN,PRILOCAINE,NEXTERONE,SUCCINYLCHOLINE,VENTOLIN,NORCO,MIDODRINE,GABAPENTIN
212,PHENERGAN,NICARDIPINE,NORCO,NEOSTIGMINE,NICODERM,NORMODYNE,NORVASC,ALUM HYDROXIDE
213,OPTIRAY,OPTIRAY,TIOTROPIUM,NEOSTIGMINE METHYLSULFATE,VITAMIN,PRINIVIL,OPTIRAY,POTASSIUM PHOSPHATE
214,NORVASC,NICOTINE,NYSTATIN,NORCO,WARFARIN,NITROPRUSSIDE,MERREM,PHYTONADIONE
215,NEOSTIGMINE,PROCHLORPERAZINE,NITRO-BID,NEXTERONE,XANAX,PLAVIX,MOTRIN,AMINOCAPROIC ACID
216,NEURONTIN,SERTRALINE,NORVASC,TACROLIMUS,NICOTINE,PNEUMOCOCCAL,NAFCILLIN,TACROLIMUS
217,POLYETHYLENE GLYCOL,PROMETHAZINE,TRANDATE,THIAMINE,NEXTERONE,NICOTINE,NARCAN,race_hispanic
218,PLASMA-LYTE,PROPOFOL,SERTRALINE,TICAGRELOR,NICARDIPINE,NITRO-BID,METFORMIN,REFRESH P.M. OP OINT
219,NITROPRUSSIDE,MUPIROCIN,TRANSDERM-SCOP,NALOXONE,ZESTRIL,PANTOPRAZOLE,NYSTATIN,SERTRALINE
220,NORCO,PULMICORT RESPULE,OMEPRAZOLE,NARCAN,NORCO,PNU-IMMUNE-23,OMEPRAZOLE,GUAIFENESIN
221,TRANSDERM-SCOP,NICODERM,TRAZODONE,TIOTROPIUM,ZOCOR,POTASSIUM PHOSPHATE,NORMODYNE,DILTIAZEM
222,SPIRONOLACTONE,NALOXONE,ULTRAM,TORADOL,SIMETHICONE,PARENTERAL NUTRITION,NEOSTIGMINE,LEVOFLOXACIN
223,SUBLIMAZE,NAFCILLIN,VALIUM,TRANDATE,SEROQUEL,NICARDIPINE,NEOSTIGMINE METHYLSULFATE,ANTICOAGULANT
224,NORMODYNE,QUETIAPINE,NICARDIPINE,TRANSDERM-SCOP,CITALOPRAM,NICODERM,MILK OF MAGNESIA,LOSARTAN
225,NICOTINE,REFRESH P.M. OP OINT,NICODERM,NORMODYNE,PHENERGAN,PRAVASTATIN SODIUM,NEURONTIN,HYDRALAZINE
226,NITRO-BID,REGLAN,OPTIRAY,TRAZODONE,SENNOSIDES,PHENERGAN,NORCO,PARENTERAL NUTRITION
227,SUCCINYLCHOLINE,NEOSTIGMINE,VENTOLIN,NORVASC,PHYTONADIONE,PRECEDEX,NEXTERONE,PERCOCET
228,TAMSULOSIN,RESTORIL,PREDNISONE,NAFCILLIN,HYDRALAZINE,PREDNISONE,NICARDIPINE,PHENERGAN
229,race_hispanic,NEOSTIGMINE METHYLSULFATE,NITROPRUSSIDE,REFRESH P.M. OP OINT,PIPERACILLIN,PRILOCAINE,NICODERM,METOCLOPRAMIDE
230,TICAGRELOR,NEXTERONE,VITAMIN,PULMICORT RESPULE,SODIUM BICARBONATE,OPTIRAY,NITRO-BID,DELTASONE
231,NEOSTIGMINE METHYLSULFATE,NEURONTIN,WARFARIN,ONDANSETRON,PLASMA-LYTE,NEURONTIN,NICOTINE,APRESOLINE
232,TIOTROPIUM,NARCAN,XANAX,BISACODYL,PLAVIX,NEXTERONE,POTASSIUM PHOSPHATE,PNU-IMMUNE-23
233,TORADOL,RINGERS SOLUTION,ZESTRIL,PLAVIX,PNEUMOCOCCAL,PERCOCET,TRANDATE,POLYETHYLENE GLYCOL
234,TRANDATE,ROCURONIUM,ZOCOR,OPTIRAY,SPIRONOLACTONE,PROCHLORPERAZINE,SODIUM POLYSTYRENE SULFONATE,AMBIEN
235,SODIUM PHOSPHATE,ROXICODONE,SIMETHICONE,OXYCODONE,ATORVASTATIN,NITROGLYCERIN,SPIRONOLACTONE,PRAVASTATIN SODIUM
236,ULTRAM,POLYETHYLENE GLYCOL,SEROQUEL,ULTRAM,POLYETHYLENE GLYCOL,SERTRALINE,SUBLIMAZE,PRECEDEX
237,VALIUM,SENNOSIDES,PERCOCET,PARENTERAL NUTRITION,POTASSIUM PHOSPHATE,PROMETHAZINE,SUCCINYLCHOLINE,PREDNISONE
238,VASOPRESSIN,SEROQUEL,PRILOCAINE,PERCOCET,PRAVASTATIN SODIUM,PULMICORT RESPULE,TAMSULOSIN,PLAVIX
239,VENTOLIN,LEVOFLOXACIN,PHENERGAN,VITAMIN,PRECEDEX,QUETIAPINE,THIAMINE,ASCORBIC ACID
240,WARFARIN,DIPHENHYDRAMINE,PHYTONADIONE,PHENERGAN,PREDNISONE,REFRESH P.M. OP OINT,TICAGRELOR,OPTIRAY
241,XANAX,LEVEMIR,PLASMA-LYTE,PHENYLEPHRINE,PRILOCAINE,REGLAN,TIOTROPIUM,OMEPRAZOLE
242,ZESTRIL,CEPHULAC,PLAVIX,PHYTONADIONE,PRINIVIL,RESTORIL,TORADOL,NAFCILLIN
243,ZOCOR,BUMETANIDE,PNU-IMMUNE-23,PIPERACILLIN,PROCHLORPERAZINE,RINGERS SOLUTION,TRANSDERM-SCOP,NARCAN
244,ZOLPIDEM,BUMEX,POLYETHYLENE GLYCOL,PLASMA-LYTE,PROPOFOL,ROCURONIUM,SIMETHICONE,NEOSTIGMINE
245,race_asian,BUMINATE,POTASSIUM PHOSPHATE,PNEUMOCOCCAL,PULMICORT RESPULE,ROXICODONE,TRAZODONE,NEOSTIGMINE METHYLSULFATE
246,PLAVIX,CALCIUM CARBONATE,PRAVASTATIN SODIUM,PROPOFOL,QUETIAPINE,SEROQUEL,ULTRAM,NEURONTIN
247,PROMETHAZINE,CALCIUM CHLORIDE,PRECEDEX,PNU-IMMUNE-23,ZOLPIDEM,LISINOPRIL,VALIUM,NEXTERONE
248,PNEUMOCOCCAL,CALCIUM GLUCONATE,PRINIVIL,VENTOLIN,REFRESH P.M. OP OINT,DIPHENHYDRAMINE,VASOPRESSIN,NICARDIPINE
249,PNU-IMMUNE-23,CARDIZEM,PROCHLORPERAZINE,POTASSIUM PHOSPHATE,REGLAN,LIDOCAINE,VENTOLIN,NICODERM
250,MAGNESIUM OXIDE,CARVEDILOL,PROPOFOL,PRAVASTATIN SODIUM,RESTORIL,CISATRACURIUM,WARFARIN,NICOTINE
251,PRAVASTATIN SODIUM,CATAPRES,PULMICORT RESPULE,PRECEDEX,RINGERS SOLUTION,BUMETANIDE,XANAX,NITRO-BID
252,PRECEDEX,CEFAZOLIN,QUETIAPINE,PRILOCAINE,ROCURONIUM,BUMEX,ZESTRIL,NORCO
253,PRILOCAINE,CEFEPIME,REFRESH P.M. OP OINT,PRINIVIL,ROXICODONE,BUMINATE,ZOCOR,ATENOLOL
254,PRINIVIL,CEFTRIAXONE,REGLAN,PROCHLORPERAZINE,VASOPRESSIN,CALCIUM CARBONATE,SERTRALINE,NORMODYNE
255,PROCHLORPERAZINE,CETIRIZINE,RESTORIL,PROMETHAZINE,LOSARTAN,CALCIUM CHLORIDE,PARENTERAL NUTRITION,NORVASC
256,SIMETHICONE,BIOTENE,RINGERS SOLUTION,VASOPRESSIN,CIPROFLOXACIN,CARDIZEM,PERCOCET,NYSTATIN
257,PULMICORT RESPULE,CHLORHEXIDINE,ROCURONIUM,LIPITOR,BUMINATE,CARVEDILOL,PHENERGAN,ALTEPLASE
258,REFRESH P.M. OP OINT,CIPROFLOXACIN,ROXICODONE,BUMEX,CALCIUM CARBONATE,CATAPRES,PHENYLEPHRINE,PRINIVIL
259,REGLAN,CISATRACURIUM,LOSARTAN,BUMINATE,CALCIUM CHLORIDE,CEFTRIAXONE,PHYTONADIONE,race_asian
260,RESTORIL,CITALOPRAM,DIPHENHYDRAMINE,CALCIUM CARBONATE,CALCIUM GLUCONATE,CEPHULAC,PIPERACILLIN,TICAGRELOR
261,ROCURONIUM,CLINDAMYCIN,LORATADINE,CALCIUM CHLORIDE,CARDIZEM,CETIRIZINE,PLASMA-LYTE,TORADOL
262,ROXICODONE,CLONAZEPAM,CISATRACURIUM,CALCIUM GLUCONATE,CATAPRES,CIPROFLOXACIN,PLAVIX,TRANDATE
263,SENNOSIDES,CLONIDINE,CALCIUM CHLORIDE,CARDIZEM,CEFAZOLIN,CITALOPRAM,PNU-IMMUNE-23,TRANSDERM-SCOP
264,SEROQUEL,CLOPIDOGREL,CALCIUM GLUCONATE,CATAPRES,CEFEPIME,LEVOTHYROXINE,MEPERIDINE,TRAZODONE
265,SERTRALINE,COMPAZINE,CARDIZEM,CEFEPIME,CEFTRIAXONE,CLINDAMYCIN,PRECEDEX,ULTRAM
266,ADVAIR DISKUS,COREG,CARVEDILOL,CEFTRIAXONE,CEPHULAC,CLONAZEPAM,SEROQUEL,VALIUM
267,LOSARTAN,COZAAR,CATAPRES,CEPHULAC,CETIRIZINE,CLONIDINE,PRILOCAINE,VASOPRESSIN
268,MAGNESIUM HYDROXIDE,DECADRON,CEFAZOLIN,CETIRIZINE,CISATRACURIUM,CLOPIDOGREL,PRINIVIL,VENTOLIN
269,CLONAZEPAM,BISACODYL,CEFEPIME,CHLORHEXIDINE,BUMETANIDE,COMPAZINE,PROMETHAZINE,XANAX
270,COMPAZINE,BAYER CHEWABLE,CEFTRIAXONE,CIPROFLOXACIN,CLINDAMYCIN,COREG,PULMICORT RESPULE,ZESTRIL
271,COREG,DELTASONE,CEPHULAC,CISATRACURIUM,COMPAZINE,COZAAR,QUETIAPINE,ZOCOR
272,COZAAR,ALPRAZOLAM,CETIRIZINE,CITALOPRAM,COREG,DECADRON,REGLAN,SUCCINYLCHOLINE
273,DECADRON,albumin_min,CIPROFLOXACIN,CLINDAMYCIN,COZAAR,DEFINITY,RESTORIL,ATROVENT
274,DEFINITY,race_hispanic,CITALOPRAM,CLONAZEPAM,DECADRON,DELTASONE,RINGERS SOLUTION,SUBLIMAZE
275,DELTASONE,race_black,BUMEX,CLONIDINE,DEFINITY,DEXAMETHASONE,ROCURONIUM,PULMICORT RESPULE
276,DEXMEDETOMIDINE,ACETAMIN,CLINDAMYCIN,COMPAZINE,DELTASONE,DEXMEDETOMIDINE,ROXICODONE,QUETIAPINE
277,DIAZEPAM,ADVAIR DISKUS,CLONAZEPAM,COREG,DEXAMETHASONE,BIOTENE,SENNOSIDES,REGLAN
278,DIGOXIN,ALBUMIN,COMPAZINE,COZAAR,DEXMEDETOMIDINE,BAYER CHEWABLE,MEDROL,RESTORIL
279,DIPRIVAN,ALLOPURINOL,COREG,DECADRON,BUMEX,BACITRACIN,CLINDAMYCIN,ALPRAZOLAM
280,DOPAMINE,ALTEPLASE,COZAAR,DEFINITY,BIOTENE,race_hispanic,CALCIUM CARBONATE,ROXICODONE
281,ECOTRIN,BACITRACIN,DECADRON,BUMETANIDE,LORATADINE,race_other,CARDIZEM,SEROQUEL
282,EPHEDRINE,ALUM HYDROXIDE,DEFINITY,BIOTENE,AMBIEN,race_asian,CATAPRES,SIMETHICONE
283,EPINEPHRINE,AMBIEN,DELTASONE,BAYER CHEWABLE,race_hispanic,race_black,CEPHULAC,ADVAIR DISKUS
284,ETOMIDATE,AMINOCAPROIC ACID,DEXAMETHASONE,ALUM HYDROXIDE,ADVAIR DISKUS,ADVAIR DISKUS,CETIRIZINE,SODIUM POLYSTYRENE SULFONATE
285,FAMOTIDINE,AMLODIPINE,DIAZEPAM,race_hispanic,ALBUMIN,ALLOPURINOL,CIPROFLOXACIN,MOTRIN
286,FAT EMULSION,ANTICOAGULANT,BUMINATE,race_asian,ALLOPURINOL,ALPRAZOLAM,CISATRACURIUM,MONO-SOD
287,CLONIDINE,APRESOLINE,BUMETANIDE,race_black,ALPRAZOLAM,ALUM HYDROXIDE,CITALOPRAM,CEPHULAC
288,CLINDAMYCIN,ASCORBIC ACID,DIPRIVAN,ADVAIR DISKUS,ALTEPLASE,AMBIEN,CLONAZEPAM,CLONAZEPAM
289,APRESOLINE,ASPART,AMBIEN,ALLOPURINOL,ALUM HYDROXIDE,AMINOCAPROIC ACID,BUMEX,CLINDAMYCIN
290,ATROPINE,ATENOLOL,race_hispanic,ALPRAZOLAM,AMINOCAPROIC ACID,AMLODIPINE,COMPAZINE,GLUCAGEN
291,ATROVENT,ATROPINE,ADVAIR DISKUS,ALTEPLASE,BAYER CHEWABLE,ANTICOAGULANT,COREG,CITALOPRAM
292,AZITHROMYCIN,ATROVENT,ALBUMIN,AMBIEN,AMIODARONE,APRESOLINE,COZAAR,CISATRACURIUM
293,BACITRACIN,AZITHROMYCIN,ALPRAZOLAM,BACITRACIN,AMLODIPINE,ASCORBIC ACID,DECADRON,GLYCOPYRROLATE
294,BAYER CHEWABLE,DEFINITY,ALTEPLASE,AMINOCAPROIC ACID,ANTICOAGULANT,ATENOLOL,DEFINITY,HALDOL
295,BIOTENE,DEXAMETHASONE,ALUM HYDROXIDE,AMLODIPINE,APRESOLINE,ATORVASTATIN,DELTASONE,HALOPERIDOL
296,BUMETANIDE,LEVAQUIN,AMINOCAPROIC ACID,ANTICOAGULANT,ASCORBIC ACID,ATROPINE,DEXTROSE,CIPROFLOXACIN
297,BUMEX,IOHEXOL,ANTICOAGULANT,APRESOLINE,ASPART,ATROVENT,DIAZEPAM,HUMULIN
298,BUMINATE,HEPARIN,APRESOLINE,ASCORBIC ACID,ATENOLOL,AZITHROMYCIN,BUMINATE,HYDROCHLOROTHIAZIDE
299,CALCIUM CARBONATE,HUMULIN,ASCORBIC ACID,ASPART,ATROVENT,DIAZEPAM,BUMETANIDE,CETIRIZINE
300,CALCIUM CHLORIDE,HYDRALAZINE,ATENOLOL,ATENOLOL,AZITHROMYCIN,DIGOXIN,MAGOX,IBUPROFEN
301,CARDIZEM,HYDROCHLOROTHIAZIDE,ATORVASTATIN,ATROPINE,BACITRACIN,DILTIAZEM,AMBIEN,IMDUR
302,CARVEDILOL,HYDROCORTISONE,ATROPINE,ATROVENT,DIAZEPAM,HYDROCHLOROTHIAZIDE,race_asian,INFLUENZA VAC
303,CATAPRES,HYDROMORPHONE,ATROVENT,AZITHROMYCIN,DIGOXIN,HYDROCORTISONE,ADVAIR DISKUS,FLUTICASONE-SALMETEROL
304,CEFAZOLIN,IBUPROFEN,AZITHROMYCIN,DELTASONE,KEPPRA,HYDROMORPHONE,ALLOPURINOL,FLUMAZENIL
305,CEPHULAC,IMDUR,BACITRACIN,DEXAMETHASONE,IBUPROFEN,IBUPROFEN,AMINOCAPROIC ACID,ECOTRIN
306,CETIRIZINE,INFLUENZA VAC,BAYER CHEWABLE,KEPPRA,IMDUR,IMDUR,APRESOLINE,DEFINITY
307,ANTICOAGULANT,INFUVITE,DILTIAZEM,HYDROCORTISONE,INFLUENZA VAC,INFLUENZA VAC,ASCORBIC ACID,DIPRIVAN
308,CIPROFLOXACIN,INSULIN,LISPRO,IBUPROFEN,INFUVITE,INFUVITE,ASPART,DECADRON
309,CISATRACURIUM,INSULIN DETEMIR,KETOROLAC,IMDUR,INSULIN DETEMIR,INSULIN DETEMIR,ATENOLOL,DOPAMINE
310,AMINOCAPROIC ACID,IOPAMIDOL,IMDUR,INFLUENZA VAC,IOHEXOL,IOHEXOL,ATROVENT,FLOMAX
311,FLAGYL,HALDOL,INFLUENZA VAC,INFUVITE,IOPAMIDOL,IOPAMIDOL,BACITRACIN,EPHEDRINE
312,MAGNESIUM CHLORIDE,ISOSORBIDE,INFUVITE,INSULIN DETEMIR,IPRATROPIUM,ISOSORBIDE,BAYER CHEWABLE,EPINEPHRINE
313,INSULIN DETEMIR,KAYCIEL,INSULIN DETEMIR,IOHEXOL,ISOSORBIDE,KAYCIEL,BIOTENE,ETOMIDATE
314,IOPAMIDOL,KAYEXALATE,IOHEXOL,ISOSORBIDE,KAYCIEL,KAYEXALATE,DILTIAZEM,COZAAR
315,ALTEPLASE,KEPPRA,IOPAMIDOL,KAYCIEL,KAYEXALATE,KEPPRA,DIPRIVAN,FAT EMULSION
316,ISOSORBIDE,KETOROLAC,ISOSORBIDE,KAYEXALATE,DIPRIVAN,KETOROLAC,LEVEMIR,COREG
317,KAYCIEL,KLONOPIN,KAYCIEL,KETOROLAC,KLONOPIN,KLONOPIN,IOHEXOL,COMPAZINE
318,KAYEXALATE,LABETALOL,KAYEXALATE,HUMULIN,LABETALOL,LABETALOL,ISOSORBIDE,FLAGYL
319,KEPPRA,LACTATED RINGER,KEPPRA,KLONOPIN,LACTULOSE,LACTATED RINGER,KAYCIEL,INFUVITE
320,ALPRAZOLAM,LACTULOSE,KLONOPIN,LACTATED RINGER,LANOXIN,LACTULOSE,KAYEXALATE,INSULIN DETEMIR
321,KLONOPIN,LANOXIN,LABETALOL,LACTULOSE,LEVAQUIN,LANOXIN,KEPPRA,MINERAL OIL
322,LACTATED RINGER,LANTUS,LACTULOSE,LANOXIN,LEVEMIR,LANTUS,KLONOPIN,IOHEXOL
323,LANOXIN,HALOPERIDOL,LANOXIN,LANTUS,LEVOFLOXACIN,LEVAQUIN,LANOXIN,MAALOX
324,LANTUS,GUAIFENESIN,LANTUS,LEVAQUIN,LEVOTHYROXINE,LEVEMIR,LANTUS,MAGNESIUM CHLORIDE
325,LEVAQUIN,DEXMEDETOMIDINE,LEVAQUIN,LEVEMIR,LIDOCAINE,LEVETIRACETAM,LEVAQUIN,BUMINATE
326,LEVEMIR,FAT EMULSION,LEVEMIR,LEVOFLOXACIN,LIPITOR,LEVOFLOXACIN,DOPAMINE,MAGOX
327,LEVOFLOXACIN,DEXTROSE,LEVETIRACETAM,LEVOTHYROXINE,HYDROCORTISONE,HYDROCODONE,LEVOFLOXACIN,MEDROL
328,LIPITOR,DIAZEPAM,LIDOCAINE,LIDOCAINE,HYDROCODONE,HYDRALAZINE,LIPITOR,BUMEX
329,LORATADINE,DIGOXIN,LIPITOR,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,DIPRIVAN,LORATADINE,MEROPENEM
330,MAALOX,DILTIAZEM,IBUPROFEN,HALOPERIDOL,HUMULIN,HUMULIN,LOSARTAN,MERREM
331,IOHEXOL,DIPRIVAN,DOPAMINE,DIAZEPAM,DOPAMINE,DOPAMINE,MAALOX,METFORMIN
332,FLOMAX,DOCUSATE,FLUMAZENIL,DIGOXIN,ECOTRIN,ECOTRIN,MAGNESIUM CHLORIDE,BUMETANIDE
333,INFUVITE,DOPAMINE,ECOTRIN,DILTIAZEM,EPHEDRINE,EPHEDRINE,MAGNESIUM OXIDE,BAYER CHEWABLE
334,FLUMAZENIL,ECOTRIN,EPHEDRINE,DIPRIVAN,EPINEPHRINE,EPINEPHRINE,MAGNESIUM SULF,BACITRACIN
335,FLUTICASONE-SALMETEROL,EPHEDRINE,EPINEPHRINE,DOPAMINE,ETOMIDATE,ETOMIDATE,INSULIN DETEMIR,MIDODRINE
336,AMBIEN,EPINEPHRINE,ETOMIDATE,ECOTRIN,FAT EMULSION,FAT EMULSION,INFUVITE,MILK OF MAGNESIA
337,GLARGINE,ETOMIDATE,FAMOTIDINE,EPHEDRINE,FENTANYL,FENTANYL,ECOTRIN,DEXAMETHASONE
338,GLUCAGEN,FAMOTIDINE,FAT EMULSION,EPINEPHRINE,FERROUS,FERROUS,EPHEDRINE,LORATADINE
339,GLUCOSE,FENTANYL,FLAGYL,ETOMIDATE,FLAGYL,FLAGYL,EPINEPHRINE,CARVEDILOL
340,GLYCOPYRROLATE,GLYCOPYRROLATE,FLOMAX,FAT EMULSION,FLOMAX,FLOMAX,ETOMIDATE,ISOSORBIDE
341,GUAIFENESIN,FERROUS,FLUTICASONE-SALMETEROL,HALDOL,FLUMAZENIL,FLUMAZENIL,FAT EMULSION,KAYCIEL
342,HALDOL,FLAGYL,HYDROCHLOROTHIAZIDE,FLAGYL,FLUTICASONE-SALMETEROL,FLUTICASONE-SALMETEROL,FLAGYL,KAYEXALATE
343,ALUM HYDROXIDE,FLOMAX,FOLIC ACID,FLOMAX,FOLIC ACID,FOLIC ACID,FLOMAX,KEPPRA
344,HUMULIN,FLUMAZENIL,GLUCAGEN,FLUMAZENIL,GLARGINE,GABAPENTIN,FLUMAZENIL,CATAPRES
345,HYDRALAZINE,FLUTICASONE-SALMETEROL,GLUCAGON,FLUTICASONE-SALMETEROL,GLUCAGEN,GLARGINE,GLUCAGEN,KLONOPIN
346,HYDROCHLOROTHIAZIDE,FOLIC ACID,GLUCOSE,FOLIC ACID,GLUCAGON,GLUCAGEN,GLYCOPYRROLATE,CARDIZEM
347,HYDROCODONE,FUROSEMIDE,GLYCOPYRROLATE,GABAPENTIN,GLUCOSE,GLUCAGON,GUAIFENESIN,LISINOPRIL
348,HYDROCORTISONE,GABAPENTIN,GUAIFENESIN,GLUCAGEN,GLYCOPYRROLATE,GLUCOSE,HALDOL,LANOXIN
349,HYDROMORPHONE,GLARGINE,HALDOL,GLUCAGON,GUAIFENESIN,GLYCOPYRROLATE,HUMULIN,LANTUS
350,IBUPROFEN,GLUCAGEN,HALOPERIDOL,GLUCOSE,HALDOL,GUAIFENESIN,HYDROCHLOROTHIAZIDE,LEVAQUIN
351,IMDUR,GLUCAGON,HUMULIN,GLYCOPYRROLATE,HALOPERIDOL,HALDOL,IBUPROFEN,LEVEMIR
352,INFLUENZA VAC,GLUCOSE,HYDRALAZINE,GUAIFENESIN,HEPARIN,HALOPERIDOL,IMDUR,LIPITOR
353,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN
