,420,122,243,252,458,199,73,Agg
204,AZITHROMYCIN,ZESTRIL,TIOTROPIUM,NITRO-BID,NORMODYNE,MAGOX,WARFARIN,REFRESH P.M. OP OINT
205,CLONAZEPAM,TRANDATE,SERTRALINE,TACROLIMUS,MONO-SOD,MOTRIN,GABAPENTIN,PRAVASTATIN SODIUM
206,TRAMADOL,TRANSDERM-SCOP,NICOTINE,TORADOL,MOTRIN,NORMODYNE,GUAIFENESIN,SIMVASTATIN
207,ETOMIDATE,TRAZODONE,VITAMIN,SUCCINYLCHOLINE,MUPIROCIN,TRANSDERM-SCOP,NALOXONE,PLASMA-LYTE
208,CARVEDILOL,ULTRAM,NITRO-BID,TRANDATE,NAFCILLIN,NYSTATIN,AMLODIPINE,AZITHROMYCIN
209,EPINEPHRINE,XANAX,NORCO,TRANSDERM-SCOP,NARCAN,SODIUM PHOSPHATE,TICAGRELOR,CLOPIDOGREL
210,CITALOPRAM,LORAZEPAM,XANAX,NICODERM,NEOSTIGMINE,PRAVASTATIN SODIUM,LEVOFLOXACIN,HYDROCHLOROTHIAZIDE
211,IBUPROFEN,VALIUM,NITROPRUSSIDE,ULTRAM,NEOSTIGMINE METHYLSULFATE,SODIUM BICARBONATE,LORATADINE,DEXMEDETOMIDINE
212,NYSTATIN,VANCOMYCIN,VENTOLIN,NICARDIPINE,NEURONTIN,PRECEDEX,PRAVASTATIN SODIUM,LOSARTAN
213,SPIRONOLACTONE,SERTRALINE,NORMODYNE,NEXTERONE,NEXTERONE,SIMVASTATIN,NICOTINE,LORATADINE
214,race_asian,SEROQUEL,ZOCOR,PRAVASTATIN SODIUM,NICARDIPINE,PRILOCAINE,PRILOCAINE,ZOLPIDEM
215,CLONIDINE,SENNOSIDES,ZESTRIL,VALIUM,PHENERGAN,PRINIVIL,CALCIUM CHLORIDE,LIDOCAINE
216,FERROUS,PRECEDEX,NICODERM,NEURONTIN,NICOTINE,SIMETHICONE,DIGOXIN,ETOMIDATE
217,HYDROCHLOROTHIAZIDE,PHENERGAN,NICARDIPINE,NORCO,NITRO-BID,PROCHLORPERAZINE,ALPRAZOLAM,POTASSIUM PHOSPHATE
218,PNEUMOCOCCAL,VASOPRESSIN,VASOPRESSIN,VASOPRESSIN,NITROPRUSSIDE,PROMETHAZINE,KETOROLAC,MEROPENEM
219,BACITRACIN,PHENYLEPHRINE,NEXTERONE,NEOSTIGMINE METHYLSULFATE,NORCO,SERTRALINE,SERTRALINE,TRAMADOL
220,PLAVIX,PHYTONADIONE,NEURONTIN,NEOSTIGMINE,NICODERM,PULMICORT RESPULE,TRAZODONE,BIOTENE
221,NORVASC,PIPERACILLIN,NEOSTIGMINE METHYLSULFATE,NARCAN,PROCHLORPERAZINE,QUETIAPINE,LOSARTAN,CEFEPIME
222,PNU-IMMUNE-23,PLASMA-LYTE,NEOSTIGMINE,VENTOLIN,PHYTONADIONE,REFRESH P.M. OP OINT,DIAZEPAM,PHYTONADIONE
223,POLYETHYLENE GLYCOL,PLAVIX,NARCAN,NALOXONE,TRANSDERM-SCOP,REGLAN,SODIUM PHOSPHATE,AMINOCAPROIC ACID
224,NITRO-BID,PNEUMOCOCCAL,NAFCILLIN,XANAX,SUBLIMAZE,RESTORIL,QUETIAPINE,SERTRALINE
225,AMBIEN,PNU-IMMUNE-23,MUPIROCIN,ZESTRIL,SUCCINYLCHOLINE,RINGERS SOLUTION,SPIRONOLACTONE,ROCURONIUM
226,PLASMA-LYTE,POTASSIUM PHOSPHATE,NORVASC,NAFCILLIN,TACROLIMUS,ROCURONIUM,MIDODRINE,FERROUS
227,NORCO,PRAVASTATIN SODIUM,PARENTERAL NUTRITION,ZOCOR,TICAGRELOR,POTASSIUM PHOSPHATE,MEROPENEM,CLONAZEPAM
228,ANTICOAGULANT,PRILOCAINE,NYSTATIN,MUPIROCIN,TIOTROPIUM,SPIRONOLACTONE,DILTIAZEM,SODIUM PHOSPHATE
229,APRESOLINE,ROXICODONE,OMEPRAZOLE,MOTRIN,TORADOL,ROXICODONE,FERROUS,TIOTROPIUM
230,PHENERGAN,PRINIVIL,POTASSIUM PHOSPHATE,NITROPRUSSIDE,TRAMADOL,SUBLIMAZE,race_asian,DILTIAZEM
231,PERCOCET,PROCHLORPERAZINE,SODIUM PHOSPHATE,NORMODYNE,TRANDATE,TRANDATE,HYDROCHLOROTHIAZIDE,PRILOCAINE
232,NITROPRUSSIDE,PROMETHAZINE,PRECEDEX,SUBLIMAZE,TRAZODONE,TRAMADOL,TAMSULOSIN,GUAIFENESIN
233,PARENTERAL NUTRITION,PROPOFOL,PRILOCAINE,REGLAN,PLASMA-LYTE,OPTIRAY,MEPERIDINE,FLUTICASONE-SALMETEROL
234,PRAVASTATIN SODIUM,PULMICORT RESPULE,SIMETHICONE,POTASSIUM PHOSPHATE,ULTRAM,TORADOL,TIOTROPIUM,INSULIN DETEMIR
235,NORMODYNE,QUETIAPINE,PRINIVIL,PRILOCAINE,VALIUM,PANTOPRAZOLE,TACROLIMUS,IBUPROFEN
236,OPTIRAY,REFRESH P.M. OP OINT,PROCHLORPERAZINE,PRINIVIL,VASOPRESSIN,PARENTERAL NUTRITION,ALLOPURINOL,ALPRAZOLAM
237,ATROPINE,REGLAN,SEROQUEL,PNU-IMMUNE-23,VENTOLIN,PERCOCET,CIPROFLOXACIN,INFUVITE
238,ATROVENT,RESTORIL,ROXICODONE,PNEUMOCOCCAL,WARFARIN,PHENERGAN,CALCIUM CARBONATE,DEXAMETHASONE
239,ASCORBIC ACID,RINGERS SOLUTION,ROCURONIUM,PLAVIX,XANAX,TIOTROPIUM,XANAX,LANTUS
240,DIPRIVAN,ROCURONIUM,PULMICORT RESPULE,PLASMA-LYTE,ZESTRIL,TICAGRELOR,VENTOLIN,CALCIUM CARBONATE
241,PRECEDEX,LOSARTAN,QUETIAPINE,PROCHLORPERAZINE,ZOCOR,PHYTONADIONE,PRECEDEX,DIGOXIN
242,ULTRAM,DIPHENHYDRAMINE,RINGERS SOLUTION,PROMETHAZINE,SODIUM POLYSTYRENE SULFONATE,TAMSULOSIN,ROXICODONE,MIDODRINE
243,SUCCINYLCHOLINE,LORATADINE,REFRESH P.M. OP OINT,PULMICORT RESPULE,SIMETHICONE,PLAVIX,RESTORIL,HALOPERIDOL
244,TICAGRELOR,CITALOPRAM,RESTORIL,QUETIAPINE,SERTRALINE,TACROLIMUS,ROCURONIUM,ISOSORBIDE
245,TIOTROPIUM,CARDIZEM,SODIUM POLYSTYRENE SULFONATE,MONO-SOD,SEROQUEL,PNEUMOCOCCAL,OPTIRAY,race_hispanic
246,TORADOL,CARVEDILOL,PNU-IMMUNE-23,PHYTONADIONE,PLAVIX,SUCCINYLCHOLINE,NORVASC,ANTICOAGULANT
247,TRANDATE,CATAPRES,SUBLIMAZE,PHENYLEPHRINE,PNEUMOCOCCAL,PNU-IMMUNE-23,NYSTATIN,PROMETHAZINE
248,TRANSDERM-SCOP,CEFAZOLIN,TRANDATE,PRECEDEX,PNU-IMMUNE-23,SODIUM POLYSTYRENE SULFONATE,NORMODYNE,SPIRONOLACTONE
249,VALIUM,CEFEPIME,VALIUM,PHENERGAN,POLYETHYLENE GLYCOL,DIPHENHYDRAMINE,SODIUM POLYSTYRENE SULFONATE,QUETIAPINE
250,ALUM HYDROXIDE,CEFTRIAXONE,OPTIRAY,PERCOCET,PRAVASTATIN SODIUM,MAGNESIUM OXIDE,OMEPRAZOLE,INFLUENZA VAC
251,VASOPRESSIN,CEPHULAC,ULTRAM,RESTORIL,PRECEDEX,MAGNESIUM HYDROXIDE,ZOCOR,NICOTINE
252,VENTOLIN,CETIRIZINE,TRAZODONE,RINGERS SOLUTION,PRILOCAINE,CATAPRES,VASOPRESSIN,ATENOLOL
253,XANAX,CHLORHEXIDINE,TRANSDERM-SCOP,ROCURONIUM,PRINIVIL,CEPHULAC,NORCO,race_asian
254,ZESTRIL,CIPROFLOXACIN,REGLAN,OPTIRAY,MINERAL,CETIRIZINE,PRINIVIL,AMBIEN
255,ZOCOR,CISATRACURIUM,PERCOCET,ROXICODONE,PROPOFOL,CIPROFLOXACIN,ZESTRIL,ZESTRIL
256,ZOLPIDEM,CLINDAMYCIN,PLAVIX,SEROQUEL,PULMICORT RESPULE,CISATRACURIUM,REGLAN,PRECEDEX
257,SUBLIMAZE,CALCIUM CHLORIDE,PHENERGAN,SIMETHICONE,QUETIAPINE,CITALOPRAM,PULMICORT RESPULE,ZOCOR
258,SIMETHICONE,CLONAZEPAM,TORADOL,NYSTATIN,REFRESH P.M. OP OINT,CLINDAMYCIN,PLASMA-LYTE,PNU-IMMUNE-23
259,SERTRALINE,CLONIDINE,PHYTONADIONE,NORVASC,REGLAN,CLONAZEPAM,POTASSIUM PHOSPHATE,DECADRON
260,SEROQUEL,CLOPIDOGREL,TACROLIMUS,SODIUM PHOSPHATE,RESTORIL,CLONIDINE,TORADOL,PRINIVIL
261,race_hispanic,COMPAZINE,PLASMA-LYTE,SODIUM POLYSTYRENE SULFONATE,RINGERS SOLUTION,CLOPIDOGREL,PNU-IMMUNE-23,ECOTRIN
262,ROXICODONE,COREG,SUCCINYLCHOLINE,REFRESH P.M. OP OINT,ROXICODONE,COMPAZINE,TRANDATE,DELTASONE
263,NICODERM,COZAAR,MOTRIN,KAYEXALATE,MINERAL OIL,COREG,RINGERS SOLUTION,PLAVIX
264,RESTORIL,DECADRON,IOHEXOL,MINERAL OIL,MAGNESIUM CHLORIDE,COZAAR,SUBLIMAZE,EPHEDRINE
265,REGLAN,DEFINITY,MONO-SOD,CEPHULAC,MILK OF MAGNESIA,DECADRON,PLAVIX,PHENERGAN
266,REFRESH P.M. OP OINT,DELTASONE,EPINEPHRINE,CHLORHEXIDINE,COZAAR,DEFINITY,SIMETHICONE,DEFINITY
267,ADVAIR DISKUS,DEXAMETHASONE,CEFEPIME,CIPROFLOXACIN,DEFINITY,DELTASONE,ULTRAM,VENTOLIN
268,PULMICORT RESPULE,DEXMEDETOMIDINE,CEFTRIAXONE,CISATRACURIUM,DELTASONE,DEXAMETHASONE,PARENTERAL NUTRITION,PULMICORT RESPULE
269,ALTEPLASE,CALCIUM GLUCONATE,CEPHULAC,CITALOPRAM,DEXMEDETOMIDINE,DEXMEDETOMIDINE,PHYTONADIONE,XANAX
270,PROMETHAZINE,CALCIUM CARBONATE,CETIRIZINE,CLINDAMYCIN,ASCORBIC ACID,DIAZEPAM,PROMETHAZINE,ULTRAM
271,PROCHLORPERAZINE,DIAZEPAM,CISATRACURIUM,CLONAZEPAM,DIAZEPAM,DIGOXIN,PHENYLEPHRINE,TRANDATE
272,PRINIVIL,APRESOLINE,CITALOPRAM,CLONIDINE,APRESOLINE,DILTIAZEM,VALIUM,TORADOL
273,PRILOCAINE,race_hispanic,CLINDAMYCIN,COMPAZINE,DIPRIVAN,DIPRIVAN,PHENERGAN,VALIUM
274,NICOTINE,race_asian,CLONAZEPAM,COREG,DOPAMINE,DOPAMINE,PERCOCET,TICAGRELOR
275,MOTRIN,ADVAIR DISKUS,COMPAZINE,COZAAR,ECOTRIN,CARVEDILOL,SEROQUEL,DIPRIVAN
276,NICARDIPINE,ALBUMIN,COREG,DECADRON,ANTICOAGULANT,CARDIZEM,SUCCINYLCHOLINE,VASOPRESSIN
277,IOHEXOL,ALLOPURINOL,COZAAR,DEFINITY,EPHEDRINE,CALCIUM CHLORIDE,TRANSDERM-SCOP,TACROLIMUS
278,HUMULIN,ALPRAZOLAM,DECADRON,DELTASONE,EPINEPHRINE,ASCORBIC ACID,ASPART,SUCCINYLCHOLINE
279,HYDROCODONE,ALTEPLASE,DEFINITY,DIGOXIN,FAT EMULSION,race_asian,NITRO-BID,SUBLIMAZE
280,CLINDAMYCIN,ALUM HYDROXIDE,DELTASONE,DILTIAZEM,FLAGYL,ADVAIR DISKUS,AMINOCAPROIC ACID,PARENTERAL NUTRITION
281,IMDUR,AMBIEN,DEXAMETHASONE,DIPRIVAN,FLOMAX,ALLOPURINOL,COMPAZINE,SODIUM POLYSTYRENE SULFONATE
282,INFLUENZA VAC,AMINOCAPROIC ACID,DILTIAZEM,DOPAMINE,FLUMAZENIL,ALPRAZOLAM,COREG,DOPAMINE
283,INFUVITE,ANTICOAGULANT,DIPRIVAN,ECOTRIN,FLUTICASONE-SALMETEROL,ALUM HYDROXIDE,COZAAR,SIMETHICONE
284,INSULIN DETEMIR,ASCORBIC ACID,DOPAMINE,EPHEDRINE,AMINOCAPROIC ACID,AMBIEN,DECADRON,SEROQUEL
285,IOPAMIDOL,BUMINATE,ECOTRIN,CETIRIZINE,GLARGINE,AMINOCAPROIC ACID,DEFINITY,ROXICODONE
286,HALDOL,ASPART,CEFAZOLIN,CATAPRES,DECADRON,AMLODIPINE,DELTASONE,TRANSDERM-SCOP
287,CISATRACURIUM,ATENOLOL,CATAPRES,MINERAL,COREG,ANTICOAGULANT,DIPRIVAN,ADVAIR DISKUS
288,ISOSORBIDE,ATROPINE,CARDIZEM,CARDIZEM,GLUCAGON,APRESOLINE,ADVAIR DISKUS,RESTORIL
289,KAYCIEL,ATROVENT,ATENOLOL,race_hispanic,COMPAZINE,ATENOLOL,DOPAMINE,REGLAN
290,KAYEXALATE,AZITHROMYCIN,race_hispanic,ADVAIR DISKUS,BACITRACIN,CALCIUM CARBONATE,ECOTRIN,PERCOCET
291,KEPPRA,BACITRACIN,ADVAIR DISKUS,AMBIEN,BAYER CHEWABLE,ATORVASTATIN,EPHEDRINE,BACITRACIN
292,CIPROFLOXACIN,BAYER CHEWABLE,ALBUMIN,AMINOCAPROIC ACID,BIOTENE,ATROPINE,EPINEPHRINE,APRESOLINE
293,KLONOPIN,BIOTENE,AMBIEN,ANTICOAGULANT,BUMETANIDE,ATROVENT,ETOMIDATE,CETIRIZINE
294,COMPAZINE,BISACODYL,AMINOCAPROIC ACID,APRESOLINE,BUMEX,AZITHROMYCIN,FAT EMULSION,MAGNESIUM OXIDE
295,GUAIFENESIN,BUMETANIDE,ANTICOAGULANT,ASCORBIC ACID,BUMINATE,BACITRACIN,FLAGYL,BUMINATE
296,NEXTERONE,BUMEX,APRESOLINE,ASPART,CALCIUM CHLORIDE,BAYER CHEWABLE,AMBIEN,MAGNESIUM CHLORIDE
297,FLUMAZENIL,DEXTROSE,ASCORBIC ACID,ATENOLOL,CALCIUM GLUCONATE,BIOTENE,CLONAZEPAM,MAALOX
298,DOPAMINE,DIGOXIN,ATROPINE,ATROPINE,CARDIZEM,BUMETANIDE,FLUMAZENIL,FLOMAX
299,ECOTRIN,LISPRO,CALCIUM GLUCONATE,ATROVENT,CATAPRES,BUMEX,CLINDAMYCIN,FLUMAZENIL
300,EPHEDRINE,KEPPRA,ATROVENT,BACITRACIN,CEFAZOLIN,BUMINATE,ASCORBIC ACID,CARDIZEM
301,DEXMEDETOMIDINE,HYDROMORPHONE,AZITHROMYCIN,BAYER CHEWABLE,CEFEPIME,ECOTRIN,ATROVENT,LIPITOR
302,FAT EMULSION,IBUPROFEN,BACITRACIN,BIOTENE,CEFTRIAXONE,EPHEDRINE,BACITRACIN,CATAPRES
303,FLAGYL,IMDUR,BAYER CHEWABLE,BUMETANIDE,CEPHULAC,EPINEPHRINE,BAYER CHEWABLE,LEVEMIR
304,FLOMAX,INFLUENZA VAC,BUMETANIDE,BUMEX,CETIRIZINE,LEVAQUIN,BIOTENE,LEVAQUIN
305,FLUTICASONE-SALMETEROL,INFUVITE,BUMEX,BUMINATE,ASPART,KAYCIEL,APRESOLINE,LANOXIN
306,GLYCOPYRROLATE,INSULIN,BUMINATE,CALCIUM CHLORIDE,CIPROFLOXACIN,KAYEXALATE,BUMETANIDE,CEPHULAC
307,DELTASONE,IOHEXOL,CALCIUM CHLORIDE,CALCIUM GLUCONATE,CISATRACURIUM,KEPPRA,BUMEX,KLONOPIN
308,DEFINITY,IOPAMIDOL,EPHEDRINE,EPINEPHRINE,CLINDAMYCIN,KETOROLAC,BUMINATE,MAGOX
309,DECADRON,ISOSORBIDE,ETOMIDATE,ETOMIDATE,GLUCAGEN,KLONOPIN,CARDIZEM,KEPPRA
310,GLARGINE,KAYCIEL,MINERAL OIL,FAT EMULSION,AMBIEN,LABETALOL,CATAPRES,KAYEXALATE
311,GLUCAGEN,KAYEXALATE,FAT EMULSION,FLAGYL,MIDODRINE,LACTATED RINGER,CEPHULAC,KAYCIEL
312,COZAAR,KETOROLAC,LABETALOL,KLONOPIN,ALBUMIN,LACTULOSE,CETIRIZINE,CIPROFLOXACIN
313,COREG,HYDROCHLOROTHIAZIDE,LACTULOSE,LACTULOSE,ADVAIR DISKUS,LANOXIN,CISATRACURIUM,IOHEXOL
314,CETIRIZINE,KLONOPIN,LANOXIN,LANOXIN,LEVAQUIN,LANTUS,CITALOPRAM,CISATRACURIUM
315,LACTATED RINGER,LACTATED RINGER,LANTUS,LANTUS,LEVEMIR,LEVEMIR,FLOMAX,IMDUR
316,CEPHULAC,LANOXIN,LEVAQUIN,LEVAQUIN,LEVETIRACETAM,IOPAMIDOL,GLUCAGEN,CITALOPRAM
317,MONO-SOD,LANTUS,LEVEMIR,LEVEMIR,LEVOFLOXACIN,LEVOFLOXACIN,NICODERM,CLINDAMYCIN
318,METFORMIN,LEVAQUIN,LIDOCAINE,LIDOCAINE,LIPITOR,LEVOTHYROXINE,ATENOLOL,COMPAZINE
319,BUMEX,LEVEMIR,LIPITOR,LIPITOR,race_hispanic,LIDOCAINE,MAGNESIUM CHLORIDE,HUMULIN
320,BUMETANIDE,LEVETIRACETAM,LISPRO,LORATADINE,LORATADINE,LIPITOR,MAGNESIUM OXIDE,HALDOL
321,MIDODRINE,LEVOFLOXACIN,MAALOX,LOSARTAN,LOSARTAN,LISINOPRIL,MAGOX,GLYCOPYRROLATE
322,MILK OF MAGNESIA,LEVOTHYROXINE,MAGNESIUM CHLORIDE,MAALOX,MAALOX,LISPRO,MEDROL,BUMEX
323,MINERAL,LIPITOR,MAGNESIUM OXIDE,MAGNESIUM CHLORIDE,MAGNESIUM HYDROXIDE,LORATADINE,MERREM,MEDROL
324,MINERAL OIL,LISINOPRIL,MAGOX,MAGOX,MAGOX,LOSARTAN,METFORMIN,ASCORBIC ACID
325,BIOTENE,HYDROCORTISONE,MEDROL,MEDROL,MEDROL,MAALOX,MILK OF MAGNESIA,NEOSTIGMINE METHYLSULFATE
326,LANOXIN,HYDRALAZINE,MEPERIDINE,MEPERIDINE,MEROPENEM,MAGNESIUM CHLORIDE,MINERAL OIL,OPTIRAY
327,MUPIROCIN,DILTIAZEM,MERREM,MERREM,MERREM,ISOSORBIDE,MOTRIN,EPINEPHRINE
328,NAFCILLIN,FLUMAZENIL,METRONIDAZOLE,METRONIDAZOLE,METFORMIN,IOHEXOL,NAFCILLIN,NYSTATIN
329,BAYER CHEWABLE,DIPRIVAN,MILK OF MAGNESIA,MIDODRINE,METHYLPREDNISOLONE,ETOMIDATE,NARCAN,NORVASC
330,NARCAN,DOPAMINE,MINERAL,MILK OF MAGNESIA,METRONIDAZOLE,GLYCOPYRROLATE,NEOSTIGMINE,NORMODYNE
331,NEOSTIGMINE,ECOTRIN,KLONOPIN,KETOROLAC,MIDAZOLAM,FAT EMULSION,NEOSTIGMINE METHYLSULFATE,NORCO
332,NEOSTIGMINE METHYLSULFATE,EPHEDRINE,KETOROLAC,KEPPRA,LANOXIN,FERROUS,NEURONTIN,ATROVENT
333,NEURONTIN,EPINEPHRINE,KEPPRA,KAYCIEL,LABETALOL,FLAGYL,NEXTERONE,NITRO-BID
334,MERREM,ETOMIDATE,HALDOL,HALDOL,GLYCOPYRROLATE,FLOMAX,MAALOX,NICODERM
335,MEROPENEM,FAT EMULSION,FLAGYL,FLOMAX,KLONOPIN,FLUMAZENIL,LIPITOR,GLUCAGEN
336,MEPERIDINE,FENTANYL,FLOMAX,FLUMAZENIL,GUAIFENESIN,FLUTICASONE-SALMETEROL,GLYCOPYRROLATE,NEXTERONE
337,MEDROL,FERROUS,FLUMAZENIL,FLUTICASONE-SALMETEROL,HALDOL,GLARGINE,LEVEMIR,NEURONTIN
338,LANTUS,FLAGYL,FLUTICASONE-SALMETEROL,GLUCAGEN,HEPARIN,GLUCAGEN,HALDOL,NEOSTIGMINE
339,LEVAQUIN,FLOMAX,GLUCAGEN,GLUCAGON,HUMULIN,GLUCAGON,HUMULIN,MEPERIDINE
340,LEVEMIR,FLUTICASONE-SALMETEROL,GLUCAGON,GLUCOSE,ALUM HYDROXIDE,GLUCOSE,IBUPROFEN,NARCAN
341,CATAPRES,HUMULIN,GLUCOSE,GLYCOPYRROLATE,HYDROCORTISONE,GUAIFENESIN,IMDUR,COZAAR
342,LEVOFLOXACIN,FUROSEMIDE,GLYCOPYRROLATE,GUAIFENESIN,ALTEPLASE,INSULIN DETEMIR,INFUVITE,NAFCILLIN
343,LIPITOR,GABAPENTIN,HALOPERIDOL,HALOPERIDOL,IMDUR,HALDOL,INSULIN DETEMIR,MOTRIN
344,CARDIZEM,GLARGINE,KAYEXALATE,ISOSORBIDE,INFLUENZA VAC,HALOPERIDOL,IOHEXOL,BAYER CHEWABLE
345,CALCIUM CHLORIDE,GLUCAGEN,HUMULIN,HUMULIN,INFUVITE,HUMULIN,ISOSORBIDE,MINERAL OIL
346,LORATADINE,GLUCAGON,IBUPROFEN,HYDROCORTISONE,INSULIN DETEMIR,HYDRALAZINE,KAYCIEL,MILK OF MAGNESIA
347,LOSARTAN,GLUCOSE,IMDUR,IBUPROFEN,IOHEXOL,HYDROCHLOROTHIAZIDE,KAYEXALATE,FAT EMULSION
348,MAALOX,GLYCOPYRROLATE,INFLUENZA VAC,IMDUR,IOPAMIDOL,HYDROCODONE,KEPPRA,COREG
349,MAGNESIUM CHLORIDE,GUAIFENESIN,INFUVITE,INFLUENZA VAC,ISOSORBIDE,HYDROCORTISONE,KLONOPIN,FLAGYL
350,MAGNESIUM HYDROXIDE,HALDOL,INSULIN DETEMIR,INFUVITE,KAYCIEL,IBUPROFEN,LANOXIN,BUMETANIDE
351,BUMINATE,HALOPERIDOL,IOPAMIDOL,INSULIN DETEMIR,KAYEXALATE,IMDUR,LANTUS,METFORMIN
352,MAGOX,HEPARIN,KAYCIEL,IOHEXOL,KEPPRA,INFLUENZA VAC,LEVAQUIN,MERREM
353,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN
