,420,122,243,252,458,199,73,Agg
205,MUPIROCIN,NITRO-BID,OPTIRAY,OPTIRAY,NORVASC,NORVASC,NEOSTIGMINE METHYLSULFATE,BIOTENE
206,NAFCILLIN,PIPERACILLIN,NITRO-BID,NICARDIPINE,WARFARIN,NYSTATIN,MAGNESIUM CHLORIDE,MAGNESIUM HYDROXIDE
207,PHYTONADIONE,NICODERM,SODIUM BICARBONATE,TICAGRELOR,XANAX,OMEPRAZOLE,MAGNESIUM HYDROXIDE,DOCUSATE
208,NORVASC,NICOTINE,ULTRAM,TIOTROPIUM,ZESTRIL,SIMETHICONE,MAGNESIUM OXIDE,VITAMIN
209,NORMODYNE,MINERAL OIL,SODIUM POLYSTYRENE SULFONATE,TORADOL,NORCO,NORMODYNE,OMEPRAZOLE,PREDNISONE
210,NARCAN,PLASMA-LYTE,OMEPRAZOLE,NORCO,OMEPRAZOLE,SERTRALINE,SPIRONOLACTONE,DILTIAZEM
211,NEOSTIGMINE,PLAVIX,TORADOL,NORMODYNE,NICOTINE,SEROQUEL,OPTIRAY,DIAZEPAM
212,NEOSTIGMINE METHYLSULFATE,PNEUMOCOCCAL,SPIRONOLACTONE,NEXTERONE,ZOCOR,PHENERGAN,TRANDATE,LIDOCAINE
213,NEURONTIN,NICARDIPINE,TRAZODONE,NYSTATIN,ZOLPIDEM,PHYTONADIONE,NEURONTIN,CLONIDINE
214,PERCOCET,PNU-IMMUNE-23,SUBLIMAZE,NITROPRUSSIDE,SIMETHICONE,NITROPRUSSIDE,SIMETHICONE,SODIUM PHOSPHATE
215,PHENERGAN,NEOSTIGMINE METHYLSULFATE,NEXTERONE,TRANDATE,SERTRALINE,METHYLPREDNISOLONE,NORVASC,POLYETHYLENE GLYCOL
216,NEXTERONE,NEURONTIN,NEURONTIN,TRANSDERM-SCOP,NARCAN,PLAVIX,MEPERIDINE,IBUPROFEN
217,NICODERM,NEXTERONE,NICARDIPINE,TRAZODONE,SEROQUEL,NITROGLYCERIN,SODIUM PHOSPHATE,LANTUS
218,OPTIRAY,POLYETHYLENE GLYCOL,NICODERM,ULTRAM,NEURONTIN,PNEUMOCOCCAL,SODIUM POLYSTYRENE SULFONATE,METFORMIN
219,race_hispanic,POTASSIUM PHOSPHATE,SUCCINYLCHOLINE,NORVASC,NEXTERONE,LORATADINE,SUBLIMAZE,TAMSULOSIN
220,NITROPRUSSIDE,REGLAN,NICOTINE,NITRO-BID,NICARDIPINE,NICODERM,NICARDIPINE,MIDODRINE
221,NICOTINE,PRAVASTATIN SODIUM,TACROLIMUS,NITROGLYCERIN,PREDNISONE,NICOTINE,NICODERM,HALOPERIDOL
222,NICARDIPINE,NEOSTIGMINE,TRANSDERM-SCOP,VALIUM,PHYTONADIONE,NITRO-BID,NORCO,INFLUENZA VAC
223,PNU-IMMUNE-23,PRECEDEX,TICAGRELOR,VENTOLIN,PIPERACILLIN,PNU-IMMUNE-23,SUCCINYLCHOLINE,WARFARIN
224,PLASMA-LYTE,VENTOLIN,TRANDATE,VITAMIN,NICODERM,LOSARTAN,THIAMINE,DEXMEDETOMIDINE
225,PLAVIX,PRILOCAINE,VALIUM,NICODERM,NEOSTIGMINE METHYLSULFATE,NICARDIPINE,TICAGRELOR,HYDROCODONE
226,SODIUM PHOSPHATE,MUPIROCIN,REFRESH P.M. OP OINT,NICOTINE,OXYCODONE,POTASSIUM PHOSPHATE,NYSTATIN,QUETIAPINE
227,SPIRONOLACTONE,NAFCILLIN,QUETIAPINE,WARFARIN,OPTIRAY,PRAVASTATIN SODIUM,NORMODYNE,FOLIC ACID
228,SUBLIMAZE,NALOXONE,PULMICORT RESPULE,LEVOFLOXACIN,PLASMA-LYTE,PRECEDEX,NITRO-BID,PHYTONADIONE
229,SUCCINYLCHOLINE,NARCAN,PERCOCET,XANAX,PLAVIX,PREDNISONE,TIOTROPIUM,NEURONTIN
230,TAMSULOSIN,PRINIVIL,PHENERGAN,ZESTRIL,PNEUMOCOCCAL,MAALOX,TORADOL,NEXTERONE
231,TICAGRELOR,VALIUM,ZESTRIL,ZOCOR,PNU-IMMUNE-23,PRILOCAINE,TRAMADOL,NICARDIPINE
232,TIOTROPIUM,ZOCOR,PHYTONADIONE,ZOLPIDEM,POLYETHYLENE GLYCOL,METFORMIN,MAALOX,SIMETHICONE
233,TORADOL,MOTRIN,XANAX,SIMETHICONE,POTASSIUM CHLORIDE,NORCO,NEXTERONE,NICODERM
234,TRAMADOL,PROCHLORPERAZINE,PLASMA-LYTE,SERTRALINE,POTASSIUM PHOSPHATE,PRINIVIL,OXYCODONE,NICOTINE
235,TRANDATE,PROMETHAZINE,VITAMIN,SEROQUEL,PRAVASTATIN SODIUM,PROCHLORPERAZINE,FLUTICASONE-SALMETEROL,NITRO-BID
236,TRANSDERM-SCOP,PROPOFOL,PLAVIX,PRECEDEX,PRECEDEX,PROMETHAZINE,ANTICOAGULANT,NITROPRUSSIDE
237,ULTRAM,PULMICORT RESPULE,PNU-IMMUNE-23,PHENERGAN,PRILOCAINE,CEFTRIAXONE,HALOPERIDOL,NORCO
238,VALIUM,QUETIAPINE,VENTOLIN,PHENYLEPHRINE,ROXICODONE,PULMICORT RESPULE,TRAZODONE,NEOSTIGMINE METHYLSULFATE
239,VASOPRESSIN,REFRESH P.M. OP OINT,MAALOX,PHYTONADIONE,PRINIVIL,QUETIAPINE,ULTRAM,NEOSTIGMINE
240,VENTOLIN,LEVOTHYROXINE,POLYETHYLENE GLYCOL,PLASMA-LYTE,PROCHLORPERAZINE,REFRESH P.M. OP OINT,VALIUM,XANAX
241,XANAX,DIPHENHYDRAMINE,POTASSIUM PHOSPHATE,PLAVIX,PROMETHAZINE,REGLAN,VASOPRESSIN,MILK OF MAGNESIA
242,ZESTRIL,LEVETIRACETAM,PRAVASTATIN SODIUM,PNEUMOCOCCAL,PROPOFOL,RESTORIL,VENTOLIN,MINERAL
243,ZOCOR,CETIRIZINE,PRECEDEX,PNU-IMMUNE-23,PULMICORT RESPULE,RINGERS SOLUTION,VITAMIN,ZOCOR
244,ZOLPIDEM,BUMEX,PREDNISONE,POTASSIUM CHLORIDE,QUETIAPINE,ROCURONIUM,WARFARIN,MINERAL OIL
245,SODIUM BICARBONATE,BUMINATE,PRILOCAINE,POTASSIUM PHOSPHATE,REFRESH P.M. OP OINT,ROXICODONE,XANAX,MOTRIN
246,PROCHLORPERAZINE,CALCIUM CARBONATE,PRINIVIL,PRAVASTATIN SODIUM,REGLAN,LIDOCAINE,ZESTRIL,NORMODYNE
247,PNEUMOCOCCAL,CALCIUM CHLORIDE,PROCHLORPERAZINE,PRILOCAINE,RESTORIL,DIPHENHYDRAMINE,ZOCOR,MUPIROCIN
248,MEPERIDINE,CALCIUM GLUCONATE,PROMETHAZINE,PRINIVIL,RINGERS SOLUTION,LEVOFLOXACIN,SERTRALINE,SODIUM POLYSTYRENE SULFONATE
249,POLYETHYLENE GLYCOL,CARDIZEM,VASOPRESSIN,PROCHLORPERAZINE,ROCURONIUM,CEPHULAC,SEROQUEL,NAFCILLIN
250,PRAVASTATIN SODIUM,CARVEDILOL,DIPHENHYDRAMINE,PROMETHAZINE,LISINOPRIL,BAYER CHEWABLE,SENNOSIDES,ZESTRIL
251,PRECEDEX,CATAPRES,LOSARTAN,PULMICORT RESPULE,LIDOCAINE,BIOTENE,ROXICODONE,NARCAN
252,PRILOCAINE,CEFAZOLIN,CISATRACURIUM,REFRESH P.M. OP OINT,BUMEX,BUMETANIDE,PARENTERAL NUTRITION,SUBLIMAZE
253,PRINIVIL,CEFEPIME,CALCIUM CHLORIDE,REGLAN,CALCIUM CARBONATE,BUMEX,PERCOCET,VASOPRESSIN
254,PROMETHAZINE,CEFTRIAXONE,CALCIUM GLUCONATE,RESTORIL,CALCIUM CHLORIDE,BUMINATE,PHENERGAN,NORVASC
255,SIMETHICONE,CEPHULAC,CARDIZEM,RINGERS SOLUTION,CALCIUM GLUCONATE,CALCIUM CARBONATE,PHENYLEPHRINE,PNU-IMMUNE-23
256,PULMICORT RESPULE,CHLORHEXIDINE,CARVEDILOL,ROCURONIUM,CARDIZEM,CALCIUM CHLORIDE,PHYTONADIONE,TORADOL
257,REFRESH P.M. OP OINT,BISACODYL,CATAPRES,ROXICODONE,CATAPRES,CARDIZEM,PLASMA-LYTE,PRAVASTATIN SODIUM
258,REGLAN,CIPROFLOXACIN,CEFAZOLIN,LOSARTAN,CEFAZOLIN,CARVEDILOL,PLAVIX,PRECEDEX
259,RESTORIL,CISATRACURIUM,CEFEPIME,DIPHENHYDRAMINE,CEFEPIME,CATAPRES,PNEUMOCOCCAL,PRILOCAINE
260,ROXICODONE,CITALOPRAM,CEFTRIAXONE,LORATADINE,CEFTRIAXONE,CETIRIZINE,PNU-IMMUNE-23,TIOTROPIUM
261,SEROQUEL,CLINDAMYCIN,CEPHULAC,LISPRO,CEPHULAC,DEXAMETHASONE,POTASSIUM PHOSPHATE,REGLAN
262,SERTRALINE,CLONAZEPAM,CETIRIZINE,BUMINATE,CETIRIZINE,CIPROFLOXACIN,PRAVASTATIN SODIUM,PRINIVIL
263,MEROPENEM,CLONIDINE,CIPROFLOXACIN,CALCIUM CARBONATE,CIPROFLOXACIN,CISATRACURIUM,PRECEDEX,PROCHLORPERAZINE
264,MAALOX,CLOPIDOGREL,CITALOPRAM,CALCIUM CHLORIDE,CISATRACURIUM,CITALOPRAM,PRILOCAINE,PROMETHAZINE
265,MEDROL,COMPAZINE,BUMINATE,CALCIUM GLUCONATE,CITALOPRAM,CLINDAMYCIN,PRINIVIL,TICAGRELOR
266,DIGOXIN,COREG,CLINDAMYCIN,CARDIZEM,CLINDAMYCIN,CLONAZEPAM,PROMETHAZINE,PULMICORT RESPULE
267,CLONIDINE,COZAAR,CLONAZEPAM,CATAPRES,CLONAZEPAM,CLONIDINE,PULMICORT RESPULE,PNEUMOCOCCAL
268,COMPAZINE,DECADRON,CLONIDINE,CEPHULAC,CLONIDINE,CLOPIDOGREL,REGLAN,TRANDATE
269,COREG,DEFINITY,CLOPIDOGREL,CETIRIZINE,CLOPIDOGREL,COMPAZINE,RESTORIL,VENTOLIN
270,COZAAR,BUMETANIDE,COMPAZINE,CHLORHEXIDINE,COMPAZINE,COREG,RINGERS SOLUTION,PLAVIX
271,DECADRON,BIOTENE,COREG,CIPROFLOXACIN,COREG,COZAAR,ROCURONIUM,SEROQUEL
272,DEFINITY,LEVEMIR,COZAAR,CISATRACURIUM,COZAAR,DECADRON,TRANSDERM-SCOP,VALIUM
273,DELTASONE,ALUM HYDROXIDE,DECADRON,CITALOPRAM,DECADRON,DEFINITY,LOSARTAN,OPTIRAY
274,DEXAMETHASONE,race_hispanic,DEFINITY,CLINDAMYCIN,DEFINITY,BACITRACIN,BUMETANIDE,SUCCINYLCHOLINE
275,DEXMEDETOMIDINE,race_other,DELTASONE,CLONAZEPAM,DELTASONE,AZITHROMYCIN,BUMEX,PARENTERAL NUTRITION
276,DILTIAZEM,race_asian,DEXAMETHASONE,CLONIDINE,DEXAMETHASONE,ATROVENT,BUMINATE,ROXICODONE
277,CLINDAMYCIN,ADVAIR DISKUS,CALCIUM CARBONATE,COMPAZINE,DEXMEDETOMIDINE,ATROPINE,CALCIUM CARBONATE,ROCURONIUM
278,AMIODARONE,ALBUMIN,BUMEX,COREG,BUMINATE,race_hispanic,CARDIZEM,ULTRAM
279,DIPRIVAN,ALLOPURINOL,LORATADINE,COZAAR,BUMETANIDE,race_other,CATAPRES,PHENERGAN
280,AMBIEN,ALPRAZOLAM,AMBIEN,DECADRON,DIGOXIN,electivesurgery,CEPHULAC,TACROLIMUS
281,DOPAMINE,ALTEPLASE,race_hispanic,DEFINITY,BIOTENE,race_asian,CETIRIZINE,RESTORIL
282,ECOTRIN,AMBIEN,race_asian,DELTASONE,race_hispanic,race_black,CISATRACURIUM,TRAZODONE
283,EPHEDRINE,BAYER CHEWABLE,ADVAIR DISKUS,DIAZEPAM,race_other,ADVAIR DISKUS,BAYER CHEWABLE,TRANSDERM-SCOP
284,EPINEPHRINE,AMINOCAPROIC ACID,ALBUMIN,BUMEX,ADVAIR DISKUS,ALBUMIN,CITALOPRAM,PLASMA-LYTE
285,ETOMIDATE,AMLODIPINE,ALLOPURINOL,BUMETANIDE,ALBUMIN,ALLOPURINOL,CLINDAMYCIN,PERCOCET
286,ALUM HYDROXIDE,ANTICOAGULANT,ALTEPLASE,BIOTENE,ALLOPURINOL,ALPRAZOLAM,CLONAZEPAM,EPINEPHRINE
287,FAT EMULSION,APRESOLINE,ALUM HYDROXIDE,ALUM HYDROXIDE,ALPRAZOLAM,ALTEPLASE,CLONIDINE,CETIRIZINE
288,CLONAZEPAM,ASCORBIC ACID,AMINOCAPROIC ACID,race_hispanic,ALTEPLASE,ALUM HYDROXIDE,COMPAZINE,CIPROFLOXACIN
289,FERROUS,ASPART,BUMETANIDE,race_other,ALUM HYDROXIDE,AMBIEN,COREG,CISATRACURIUM
290,CALCIUM CARBONATE,ATENOLOL,AMIODARONE,race_asian,AMBIEN,AMINOCAPROIC ACID,COZAAR,CITALOPRAM
291,ATROPINE,ATORVASTATIN,ANTICOAGULANT,race_black,AMINOCAPROIC ACID,AMIODARONE,DECADRON,CLINDAMYCIN
292,ATROVENT,ATROPINE,APRESOLINE,ADVAIR DISKUS,AMLODIPINE,AMLODIPINE,DEFINITY,CLONAZEPAM
293,ASCORBIC ACID,ATROVENT,ASCORBIC ACID,ALBUMIN,ANTICOAGULANT,ANTICOAGULANT,DELTASONE,COMPAZINE
294,BACITRACIN,AZITHROMYCIN,ATENOLOL,ALPRAZOLAM,APRESOLINE,APRESOLINE,DEXMEDETOMIDINE,COREG
295,BAYER CHEWABLE,BACITRACIN,ATROPINE,AMBIEN,ASCORBIC ACID,ASCORBIC ACID,BIOTENE,COZAAR
296,BIOTENE,DELTASONE,ATROVENT,BAYER CHEWABLE,ASPART,ATENOLOL,BACITRACIN,DECADRON
297,BUMEX,DEXAMETHASONE,AZITHROMYCIN,AMINOCAPROIC ACID,ATENOLOL,ATORVASTATIN,LORATADINE,DEFINITY
298,BUMINATE,DEXMEDETOMIDINE,BACITRACIN,ANTICOAGULANT,ATORVASTATIN,DELTASONE,race_asian,DELTASONE
299,CALCIUM CHLORIDE,HEPARIN,BAYER CHEWABLE,APRESOLINE,ATROPINE,DEXMEDETOMIDINE,race_black,DIPRIVAN
300,CISATRACURIUM,HUMULIN,BISACODYL,ASCORBIC ACID,ATROVENT,LEVETIRACETAM,is_female,DOPAMINE
301,CARDIZEM,HYDRALAZINE,DIAZEPAM,ASPART,AZITHROMYCIN,IOPAMIDOL,ADVAIR DISKUS,ECOTRIN
302,CARVEDILOL,HYDROCHLOROTHIAZIDE,DIGOXIN,ATENOLOL,BACITRACIN,HYDRALAZINE,ATROVENT,CEPHULAC
303,CATAPRES,HYDROCODONE,DILTIAZEM,ATROPINE,BAYER CHEWABLE,HYDROCHLOROTHIAZIDE,ALPRAZOLAM,CATAPRES
304,APRESOLINE,HYDROCORTISONE,LACTATED RINGER,ATROVENT,DIAZEPAM,HYDROCODONE,AMBIEN,CARDIZEM
305,ANTICOAGULANT,HYDROMORPHONE,INSULIN DETEMIR,BACITRACIN,DILTIAZEM,HYDROCORTISONE,AMINOCAPROIC ACID,ASCORBIC ACID
306,AMLODIPINE,IBUPROFEN,IOHEXOL,DIGOXIN,LEVOTHYROXINE,HYDROMORPHONE,AMLODIPINE,ADVAIR DISKUS
307,CEPHULAC,IMDUR,IOPAMIDOL,DILTIAZEM,HYDROCHLOROTHIAZIDE,IBUPROFEN,APRESOLINE,ALLOPURINOL
308,CETIRIZINE,INFLUENZA VAC,ISOSORBIDE,DIPRIVAN,HYDROCORTISONE,IMDUR,ASCORBIC ACID,AMBIEN
309,CIPROFLOXACIN,INFUVITE,KAYCIEL,KETOROLAC,HYDROMORPHONE,INFLUENZA VAC,ASPART,ANTICOAGULANT
310,ALTEPLASE,INSULIN,KAYEXALATE,INFLUENZA VAC,IMDUR,INFUVITE,ATENOLOL,APRESOLINE
311,FLAGYL,IOHEXOL,KEPPRA,INFUVITE,INFLUENZA VAC,INSULIN DETEMIR,ATROPINE,ATENOLOL
312,MAGOX,DEXTROSE,KETOROLAC,INSULIN DETEMIR,INFUVITE,IOHEXOL,DIAZEPAM,CALCIUM CHLORIDE
313,LEVOFLOXACIN,IOPAMIDOL,KLONOPIN,IOHEXOL,INSULIN DETEMIR,ISOSORBIDE,DIGOXIN,ATROVENT
314,KEPPRA,ISOSORBIDE,LABETALOL,IOPAMIDOL,IOHEXOL,KAYCIEL,KEPPRA,BACITRACIN
315,KLONOPIN,KAYCIEL,LACTULOSE,ISOSORBIDE,IOPAMIDOL,KAYEXALATE,IBUPROFEN,BAYER CHEWABLE
316,LACTATED RINGER,KAYEXALATE,DIPRIVAN,KAYCIEL,IPRATROPIUM,KEPPRA,IMDUR,BUMETANIDE
317,LACTULOSE,KEPPRA,LANOXIN,KAYEXALATE,ISOSORBIDE,KETOROLAC,INFLUENZA VAC,BUMEX
318,LANOXIN,KETOROLAC,LANTUS,KEPPRA,KAYCIEL,KLONOPIN,INFUVITE,BUMINATE
319,LANTUS,KLONOPIN,LEVAQUIN,KLONOPIN,KAYEXALATE,LABETALOL,INSULIN DETEMIR,CALCIUM CARBONATE
320,LEVAQUIN,LACTATED RINGER,LEVEMIR,IBUPROFEN,KEPPRA,LACTATED RINGER,IOHEXOL,EPHEDRINE
321,LEVEMIR,LACTULOSE,LEVETIRACETAM,LACTULOSE,KETOROLAC,LACTULOSE,ISOSORBIDE,KAYEXALATE
322,ALPRAZOLAM,LANOXIN,LIDOCAINE,LANOXIN,KLONOPIN,LANOXIN,KAYCIEL,KEPPRA
323,KAYCIEL,LANTUS,LIPITOR,LANTUS,LABETALOL,LANTUS,KAYEXALATE,KLONOPIN
324,LIDOCAINE,LEVAQUIN,LISINOPRIL,LEVAQUIN,LACTULOSE,LEVAQUIN,KETOROLAC,LANOXIN
325,LIPITOR,HALOPERIDOL,LISPRO,LEVEMIR,LANOXIN,LEVEMIR,DILTIAZEM,LEVAQUIN
326,ALLOPURINOL,HALDOL,INFUVITE,LEVETIRACETAM,LANTUS,HUMULIN,KLONOPIN,LEVEMIR
327,LORATADINE,GUAIFENESIN,INFLUENZA VAC,LEVOTHYROXINE,LEVAQUIN,HALOPERIDOL,LANOXIN,LEVOTHYROXINE
328,LOSARTAN,GLYCOPYRROLATE,IMDUR,LIDOCAINE,LEVEMIR,HALDOL,LANTUS,LIPITOR
329,MAGNESIUM CHLORIDE,DIAZEPAM,IBUPROFEN,LIPITOR,LEVETIRACETAM,DIAZEPAM,LEVAQUIN,LORATADINE
330,MAGNESIUM HYDROXIDE,DIGOXIN,DOPAMINE,IMDUR,LEVOFLOXACIN,DIGOXIN,LEVEMIR,MAALOX
331,MAGNESIUM OXIDE,DILTIAZEM,ECOTRIN,HYDROCORTISONE,HYDROCODONE,DILTIAZEM,LEVOTHYROXINE,MAGNESIUM CHLORIDE
332,ALBUMIN,DIPRIVAN,EPHEDRINE,FLUMAZENIL,DIPRIVAN,DIPRIVAN,LIDOCAINE,MAGNESIUM OXIDE
333,KAYEXALATE,DOPAMINE,EPINEPHRINE,DOPAMINE,HUMULIN,DOPAMINE,LIPITOR,MAGOX
334,ISOSORBIDE,ECOTRIN,ETOMIDATE,ECOTRIN,DOPAMINE,ECOTRIN,HYDROCHLOROTHIAZIDE,MEDROL
335,FLOMAX,EPHEDRINE,FAMOTIDINE,EPHEDRINE,ECOTRIN,EPHEDRINE,DIPRIVAN,MEPERIDINE
336,HUMULIN,EPINEPHRINE,FAT EMULSION,EPINEPHRINE,EPHEDRINE,EPINEPHRINE,DOPAMINE,MERREM
337,FLUMAZENIL,ETOMIDATE,FERROUS,ETOMIDATE,EPINEPHRINE,ETOMIDATE,ECOTRIN,KAYCIEL
338,FLUTICASONE-SALMETEROL,FAMOTIDINE,FLAGYL,FAT EMULSION,FAT EMULSION,FAT EMULSION,EPHEDRINE,ISOSORBIDE
339,GLARGINE,FAT EMULSION,FLOMAX,FERROUS,FERROUS,FENTANYL,EPINEPHRINE,IOPAMIDOL
340,GLUCAGEN,FENTANYL,FLUMAZENIL,FLAGYL,FLAGYL,FERROUS,ETOMIDATE,HALDOL
341,GLUCOSE,FERROUS,FLUTICASONE-SALMETEROL,FLOMAX,FLOMAX,FLAGYL,FAT EMULSION,FAT EMULSION
342,GLYCOPYRROLATE,FLAGYL,FOLIC ACID,FLUTICASONE-SALMETEROL,FLUMAZENIL,FLOMAX,FERROUS,FLAGYL
343,GUAIFENESIN,FLOMAX,GABAPENTIN,HYDROCHLOROTHIAZIDE,FLUTICASONE-SALMETEROL,FLUMAZENIL,FLAGYL,FLOMAX
344,HALDOL,FLUMAZENIL,GLUCAGEN,GLARGINE,FOLIC ACID,FLUTICASONE-SALMETEROL,FLOMAX,FLUMAZENIL
345,HYDROCHLOROTHIAZIDE,FLUTICASONE-SALMETEROL,GLUCAGON,GLUCAGEN,GABAPENTIN,FOLIC ACID,FLUMAZENIL,GLUCAGEN
346,HYDROCODONE,FOLIC ACID,GLUCOSE,GLUCAGON,GLARGINE,GABAPENTIN,FOLIC ACID,GLYCOPYRROLATE
347,IMDUR,FUROSEMIDE,GLYCOPYRROLATE,GLUCOSE,GLUCAGEN,GLARGINE,GLUCAGEN,IOHEXOL
348,INFLUENZA VAC,GABAPENTIN,HALDOL,GLYCOPYRROLATE,GLUCAGON,GLUCAGEN,GLUCOSE,HUMULIN
349,INFUVITE,GLARGINE,HALOPERIDOL,GUAIFENESIN,GLYCOPYRROLATE,GLUCAGON,GLYCOPYRROLATE,HYDROCHLOROTHIAZIDE
350,INSULIN DETEMIR,GLUCAGEN,HUMULIN,HALDOL,GUAIFENESIN,GLUCOSE,GUAIFENESIN,IMDUR
351,IOHEXOL,GLUCAGON,HYDRALAZINE,HALOPERIDOL,HALDOL,GLYCOPYRROLATE,HALDOL,INFUVITE
352,IOPAMIDOL,GLUCOSE,HYDROCHLOROTHIAZIDE,HUMULIN,HEPARIN,GUAIFENESIN,HUMULIN,INSULIN DETEMIR
353,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN
