,420,122,243,252,458,199,73,Agg
204,LACTULOSE,VANCOMYCIN,SPIRONOLACTONE,FERROUS,MUPIROCIN,SODIUM PHOSPHATE,LEVOFLOXACIN,LEVOTHYROXINE
205,ALLOPURINOL,SENNOSIDES,LIDOCAINE,PNEUMOCOCCAL,NAFCILLIN,SODIUM POLYSTYRENE SULFONATE,LORATADINE,NITROPRUSSIDE
206,DIGOXIN,SUBLIMAZE,GUAIFENESIN,PNU-IMMUNE-23,NARCAN,SPIRONOLACTONE,MIDODRINE,ALPRAZOLAM
207,TAMSULOSIN,MONO-SOD,TACROLIMUS,ULTRAM,NEOSTIGMINE,SUBLIMAZE,ZOLPIDEM,LOSARTAN
208,CLONIDINE,SEROQUEL,METRONIDAZOLE,RINGERS SOLUTION,NEURONTIN,SUCCINYLCHOLINE,GUAIFENESIN,PLASMA-LYTE
209,MAGNESIUM OXIDE,SERTRALINE,DEXAMETHASONE,ROCURONIUM,NORMODYNE,TACROLIMUS,PRAVASTATIN SODIUM,METRONIDAZOLE
210,BUMETANIDE,SIMETHICONE,NORMODYNE,NITRO-BID,NEXTERONE,TAMSULOSIN,LOSARTAN,HALOPERIDOL
211,CALCIUM CARBONATE,SIMVASTATIN,NORCO,ROXICODONE,NICARDIPINE,TICAGRELOR,MUPIROCIN,PHENYLEPHRINE
212,ALPRAZOLAM,SODIUM BICARBONATE,NORVASC,TRANSDERM-SCOP,PARENTERAL NUTRITION,TIOTROPIUM,MEROPENEM,LANTUS
213,LEVOFLOXACIN,SUCCINYLCHOLINE,MUPIROCIN,SEROQUEL,NICOTINE,TORADOL,ALLOPURINOL,LACTULOSE
214,GLARGINE,SODIUM PHOSPHATE,NITROPRUSSIDE,SIMETHICONE,NITROPRUSSIDE,TRAMADOL,WARFARIN,CALCIUM CHLORIDE
215,DILTIAZEM,SODIUM POLYSTYRENE SULFONATE,NAFCILLIN,NICODERM,NORCO,TRANDATE,LISINOPRIL,PHYTONADIONE
216,SODIUM POLYSTYRENE SULFONATE,PRILOCAINE,NEURONTIN,NICARDIPINE,NICODERM,TRANSDERM-SCOP,DIGOXIN,TICAGRELOR
217,SPIRONOLACTONE,PRECEDEX,OPTIRAY,NEXTERONE,PRAVASTATIN SODIUM,XANAX,TRAMADOL,CALCIUM CARBONATE
218,EPINEPHRINE,OMEPRAZOLE,NARCAN,TRANDATE,PERCOCET,ULTRAM,bilirubin_max,PNEUMOCOCCAL
219,BACITRACIN,PRAVASTATIN SODIUM,NEOSTIGMINE,NEURONTIN,ROXICODONE,VALIUM,SIMVASTATIN,LORATADINE
220,NEOSTIGMINE METHYLSULFATE,TRANSDERM-SCOP,NEXTERONE,ZOCOR,SERTRALINE,VASOPRESSIN,SPIRONOLACTONE,SODIUM BICARBONATE
221,CITALOPRAM,OPTIRAY,OMEPRAZOLE,NEOSTIGMINE METHYLSULFATE,SIMETHICONE,ZOCOR,PRILOCAINE,GLARGINE
222,ETOMIDATE,OXYCODONE,NITRO-BID,NEOSTIGMINE,SUBLIMAZE,SEROQUEL,TICAGRELOR,GUAIFENESIN
223,FERROUS,TRANDATE,NYSTATIN,NARCAN,SUCCINYLCHOLINE,PERCOCET,HALOPERIDOL,DILTIAZEM
224,PLASMA-LYTE,TRAMADOL,NICARDIPINE,SODIUM PHOSPHATE,TICAGRELOR,ZOLPIDEM,DIAZEPAM,CLONIDINE
225,ATROPINE,PARENTERAL NUTRITION,NEOSTIGMINE METHYLSULFATE,NALOXONE,TIOTROPIUM,PHENERGAN,ISOSORBIDE,TIOTROPIUM
226,PRINIVIL,PERCOCET,NICODERM,SODIUM POLYSTYRENE SULFONATE,TORADOL,PHYTONADIONE,TRAZODONE,NICOTINE
227,PRILOCAINE,PHENERGAN,BAYER CHEWABLE,SUBLIMAZE,TRAMADOL,PLAVIX,KETOROLAC,MAGNESIUM HYDROXIDE
228,ASCORBIC ACID,TORADOL,PARENTERAL NUTRITION,SUCCINYLCHOLINE,TRANDATE,VENTOLIN,DIPHENHYDRAMINE,DIGOXIN
229,PRECEDEX,PHENYLEPHRINE,TRANSDERM-SCOP,TORADOL,TRANSDERM-SCOP,PNU-IMMUNE-23,race_asian,METFORMIN
230,NORVASC,PHYTONADIONE,SIMETHICONE,NAFCILLIN,TRAZODONE,POTASSIUM PHOSPHATE,TIOTROPIUM,IOPAMIDOL
231,PRAVASTATIN SODIUM,TIOTROPIUM,SODIUM PHOSPHATE,TIOTROPIUM,ULTRAM,PRAVASTATIN SODIUM,TAMSULOSIN,TAMSULOSIN
232,BUMINATE,PIPERACILLIN,SODIUM POLYSTYRENE SULFONATE,MUPIROCIN,VALIUM,PRECEDEX,PREDNISONE,ISOSORBIDE
233,NORMODYNE,TICAGRELOR,SUBLIMAZE,MOTRIN,VASOPRESSIN,PREDNISONE,ATROPINE,ATROPINE
234,OPTIRAY,PLASMA-LYTE,SUCCINYLCHOLINE,RESTORIL,VENTOLIN,PRILOCAINE,QUETIAPINE,TRAZODONE
235,BUMEX,PLAVIX,TORADOL,ZESTRIL,XANAX,PRINIVIL,CEFTRIAXONE,CLONAZEPAM
236,PARENTERAL NUTRITION,PNEUMOCOCCAL,TRANDATE,NITROPRUSSIDE,ZESTRIL,PROCHLORPERAZINE,TACROLIMUS,EPINEPHRINE
237,CALCIUM CHLORIDE,PNU-IMMUNE-23,ULTRAM,PARENTERAL NUTRITION,ZOCOR,PROMETHAZINE,CIPROFLOXACIN,DIAZEPAM
238,PERCOCET,THIAMINE,PERCOCET,POTASSIUM PHOSPHATE,SEROQUEL,PULMICORT RESPULE,CALCIUM CARBONATE,AZITHROMYCIN
239,ATROVENT,TAMSULOSIN,VALIUM,PLASMA-LYTE,ROCURONIUM,QUETIAPINE,CLONAZEPAM,BIOTENE
240,POLYETHYLENE GLYCOL,POTASSIUM PHOSPHATE,VASOPRESSIN,PRAVASTATIN SODIUM,PHENERGAN,REFRESH P.M. OP OINT,HYDROCHLOROTHIAZIDE,INSULIN DETEMIR
241,PNU-IMMUNE-23,LOSARTAN,VENTOLIN,VENTOLIN,RINGERS SOLUTION,REGLAN,FLOMAX,HYDROCORTISONE
242,PNEUMOCOCCAL,DIPHENHYDRAMINE,VITAMIN,PRECEDEX,PHYTONADIONE,RESTORIL,REGLAN,ATENOLOL
243,PHENERGAN,LORATADINE,XANAX,MONO-SOD,PLASMA-LYTE,RINGERS SOLUTION,RINGERS SOLUTION,MIDODRINE
244,PLAVIX,CITALOPRAM,ZESTRIL,PRILOCAINE,PLAVIX,ROCURONIUM,ROCURONIUM,PROMETHAZINE
245,BIOTENE,CARDIZEM,ZOCOR,PHYTONADIONE,PNEUMOCOCCAL,ROXICODONE,ROXICODONE,MEPERIDINE
246,PROCHLORPERAZINE,CARVEDILOL,SEROQUEL,PHENYLEPHRINE,PNU-IMMUNE-23,MAGOX,PULMICORT RESPULE,CIPROFLOXACIN
247,BAYER CHEWABLE,CATAPRES,ROXICODONE,PHENERGAN,POLYETHYLENE GLYCOL,DIPHENHYDRAMINE,FLUMAZENIL,ANTICOAGULANT
248,FLUTICASONE-SALMETEROL,CEFAZOLIN,ROCURONIUM,PERCOCET,POTASSIUM PHOSPHATE,MAGNESIUM OXIDE,RESTORIL,NICARDIPINE
249,AMBIEN,CEFEPIME,RINGERS SOLUTION,PRINIVIL,MILK OF MAGNESIA,CARDIZEM,CLINDAMYCIN,ROCURONIUM
250,PROMETHAZINE,CEFTRIAXONE,PHENERGAN,PROCHLORPERAZINE,PRECEDEX,CATAPRES,PROMETHAZINE,TACROLIMUS
251,APRESOLINE,CEPHULAC,PHYTONADIONE,NORCO,PRILOCAINE,CEPHULAC,PRINIVIL,BACITRACIN
252,ZOLPIDEM,CETIRIZINE,PLASMA-LYTE,VASOPRESSIN,PRINIVIL,CETIRIZINE,SEROQUEL,ASCORBIC ACID
253,ZOCOR,CHLORHEXIDINE,PLAVIX,PROMETHAZINE,PROCHLORPERAZINE,CIPROFLOXACIN,PRECEDEX,PLAVIX
254,ZESTRIL,CIPROFLOXACIN,PNU-IMMUNE-23,PULMICORT RESPULE,PROPOFOL,CISATRACURIUM,GLUCAGEN,PRILOCAINE
255,XANAX,CISATRACURIUM,POTASSIUM PHOSPHATE,OPTIRAY,PULMICORT RESPULE,CITALOPRAM,POTASSIUM PHOSPHATE,PRINIVIL
256,VENTOLIN,CLINDAMYCIN,PRECEDEX,XANAX,QUETIAPINE,CLINDAMYCIN,CITALOPRAM,PNU-IMMUNE-23
257,VASOPRESSIN,CALCIUM CHLORIDE,PRILOCAINE,NYSTATIN,REFRESH P.M. OP OINT,CLONAZEPAM,CISATRACURIUM,BAYER CHEWABLE
258,VALIUM,CLONAZEPAM,PRINIVIL,NORVASC,REGLAN,CLONIDINE,PNU-IMMUNE-23,POTASSIUM PHOSPHATE
259,ULTRAM,CLONIDINE,PROCHLORPERAZINE,VALIUM,RESTORIL,CLOPIDOGREL,GLYCOPYRROLATE,PHENERGAN
260,TRANSDERM-SCOP,CLOPIDOGREL,PULMICORT RESPULE,REFRESH P.M. OP OINT,MINERAL,COMPAZINE,PLAVIX,ATROVENT
261,TRANDATE,COMPAZINE,QUETIAPINE,NORMODYNE,AMBIEN,COREG,PLASMA-LYTE,PERCOCET
262,TORADOL,COREG,REFRESH P.M. OP OINT,REGLAN,MIDODRINE,COZAAR,FLAGYL,PRECEDEX
263,TIOTROPIUM,COZAAR,REGLAN,PLAVIX,DELTASONE,DECADRON,BUMEX,FLAGYL
264,TICAGRELOR,DECADRON,RESTORIL,LIDOCAINE,CETIRIZINE,DEFINITY,COMPAZINE,PULMICORT RESPULE
265,race_hispanic,DEFINITY,MOTRIN,MINERAL OIL,CIPROFLOXACIN,DELTASONE,DECADRON,TORADOL
266,ADVAIR DISKUS,DELTASONE,MONO-SOD,CETIRIZINE,CISATRACURIUM,DEXAMETHASONE,DELTASONE,race_asian
267,SUCCINYLCHOLINE,DEXAMETHASONE,MAGNESIUM OXIDE,CIPROFLOXACIN,CLINDAMYCIN,DEXMEDETOMIDINE,ZOCOR,ZOCOR
268,SUBLIMAZE,DEXMEDETOMIDINE,FLUTICASONE-SALMETEROL,CISATRACURIUM,COMPAZINE,DIAZEPAM,ZESTRIL,ZESTRIL
269,ALTEPLASE,CALCIUM GLUCONATE,DECADRON,CITALOPRAM,COREG,DIGOXIN,XANAX,XANAX
270,ALUM HYDROXIDE,CALCIUM CARBONATE,DEFINITY,CLINDAMYCIN,COZAAR,DILTIAZEM,DEFINITY,ADVAIR DISKUS
271,SIMETHICONE,DIAZEPAM,DELTASONE,CLONAZEPAM,DECADRON,DIPRIVAN,VENTOLIN,VENTOLIN
272,SERTRALINE,APRESOLINE,ATENOLOL,CLONIDINE,DEFINITY,DOPAMINE,VASOPRESSIN,VASOPRESSIN
273,SEROQUEL,race_asian,DIGOXIN,COMPAZINE,DEXAMETHASONE,CARVEDILOL,DIPRIVAN,VALIUM
274,ROXICODONE,race_hispanic,DILTIAZEM,COREG,FAT EMULSION,CALCIUM CHLORIDE,VALIUM,ULTRAM
275,NORCO,ADVAIR DISKUS,ASCORBIC ACID,COZAAR,DEXMEDETOMIDINE,MAGNESIUM HYDROXIDE,ULTRAM,TRANSDERM-SCOP
276,RESTORIL,ALBUMIN,DIPRIVAN,DECADRON,ALBUMIN,CALCIUM CARBONATE,TRANSDERM-SCOP,TRANDATE
277,REGLAN,ALLOPURINOL,APRESOLINE,DEFINITY,DIPRIVAN,race_asian,TRANDATE,SUCCINYLCHOLINE
278,PULMICORT RESPULE,ALPRAZOLAM,DOPAMINE,DELTASONE,ADVAIR DISKUS,race_black,TORADOL,QUETIAPINE
279,CARDIZEM,ALTEPLASE,ECOTRIN,DIGOXIN,DOPAMINE,ADVAIR DISKUS,SIMETHICONE,SUBLIMAZE
280,NEURONTIN,ALUM HYDROXIDE,EPHEDRINE,DIPRIVAN,ECOTRIN,ALLOPURINOL,DOPAMINE,AMBIEN
281,NITROPRUSSIDE,AMBIEN,EPINEPHRINE,DOPAMINE,EPHEDRINE,ALPRAZOLAM,ECOTRIN,SODIUM POLYSTYRENE SULFONATE
282,NITRO-BID,AMINOCAPROIC ACID,ETOMIDATE,ECOTRIN,EPINEPHRINE,ALUM HYDROXIDE,COZAAR,AMINOCAPROIC ACID
283,IOPAMIDOL,ANTICOAGULANT,FAT EMULSION,EPHEDRINE,ETOMIDATE,AMBIEN,EPHEDRINE,PARENTERAL NUTRITION
284,REFRESH P.M. OP OINT,ASCORBIC ACID,ANTICOAGULANT,EPINEPHRINE,CEPHULAC,AMINOCAPROIC ACID,SUCCINYLCHOLINE,SEROQUEL
285,ANTICOAGULANT,BUMINATE,FLAGYL,ETOMIDATE,CEFTRIAXONE,AMLODIPINE,SUBLIMAZE,ROXICODONE
286,DEXMEDETOMIDINE,ASPART,FLOMAX,CHLORHEXIDINE,CEFEPIME,ANTICOAGULANT,EPINEPHRINE,RINGERS SOLUTION
287,ISOSORBIDE,ATENOLOL,COZAAR,CEPHULAC,CEFAZOLIN,APRESOLINE,SODIUM POLYSTYRENE SULFONATE,RESTORIL
288,KAYCIEL,ATROPINE,COREG,MINERAL,ANTICOAGULANT,ASCORBIC ACID,ETOMIDATE,REGLAN
289,KAYEXALATE,ATROVENT,COMPAZINE,race_hispanic,APRESOLINE,ATENOLOL,COREG,APRESOLINE
290,KEPPRA,AZITHROMYCIN,CEFAZOLIN,AMBIEN,ASCORBIC ACID,ATORVASTATIN,FAT EMULSION,SIMETHICONE
291,DELTASONE,BACITRACIN,BUMETANIDE,AMINOCAPROIC ACID,ASPART,ATROPINE,PHENYLEPHRINE,NEOSTIGMINE METHYLSULFATE
292,KLONOPIN,BAYER CHEWABLE,BUMEX,ANTICOAGULANT,ATENOLOL,ATROVENT,PHYTONADIONE,BUMETANIDE
293,DEFINITY,BIOTENE,BUMINATE,APRESOLINE,ALUM HYDROXIDE,AZITHROMYCIN,PARENTERAL NUTRITION,INFUVITE
294,LACTATED RINGER,BISACODYL,CALCIUM CARBONATE,ASCORBIC ACID,ATROVENT,BACITRACIN,PHENERGAN,COMPAZINE
295,LANOXIN,BUMETANIDE,CALCIUM CHLORIDE,ASPART,BACITRACIN,BAYER CHEWABLE,PERCOCET,COREG
296,LANTUS,BUMEX,CALCIUM GLUCONATE,ATENOLOL,BAYER CHEWABLE,BIOTENE,APRESOLINE,LEVEMIR
297,LEVAQUIN,DEXTROSE,CARDIZEM,ATROPINE,BIOTENE,BUMETANIDE,ASCORBIC ACID,LEVAQUIN
298,LEVEMIR,DIGOXIN,CATAPRES,ATROVENT,ALTEPLASE,BUMEX,METFORMIN,LANOXIN
299,DECADRON,LISPRO,CEFEPIME,BACITRACIN,BUMETANIDE,BUMINATE,MERREM,COZAAR
300,IOHEXOL,KEPPRA,ATROPINE,BAYER CHEWABLE,BUMEX,ECOTRIN,INSULIN DETEMIR,KLONOPIN
301,INSULIN DETEMIR,HYDROMORPHONE,CEFTRIAXONE,BIOTENE,BUMINATE,EPHEDRINE,ASPART,KEPPRA
302,INFUVITE,IBUPROFEN,CEPHULAC,ADVAIR DISKUS,CALCIUM CARBONATE,EPINEPHRINE,MEDROL,KAYEXALATE
303,FLOMAX,IMDUR,CETIRIZINE,BUMETANIDE,CALCIUM CHLORIDE,ETOMIDATE,MAGOX,KAYCIEL
304,GLUCAGEN,INFLUENZA VAC,ATROVENT,BUMEX,CALCIUM GLUCONATE,ISOSORBIDE,ATENOLOL,DECADRON
305,FLAGYL,INFUVITE,CIPROFLOXACIN,BUMINATE,CARDIZEM,KAYCIEL,MAGNESIUM OXIDE,IOHEXOL
306,FAT EMULSION,INSULIN,CISATRACURIUM,CALCIUM GLUCONATE,CATAPRES,KAYEXALATE,IOHEXOL,DEFINITY
307,GUAIFENESIN,IOHEXOL,CITALOPRAM,CARDIZEM,race_hispanic,KEPPRA,MAGNESIUM CHLORIDE,DELTASONE
308,HALDOL,IOPAMIDOL,CLINDAMYCIN,CATAPRES,FERROUS,KETOROLAC,MAALOX,OPTIRAY
309,HUMULIN,ISOSORBIDE,FLUMAZENIL,FAT EMULSION,MIDAZOLAM,KLONOPIN,BUMINATE,IMDUR
310,INFLUENZA VAC,KAYCIEL,AMINOCAPROIC ACID,FLAGYL,MAALOX,LABETALOL,ATROVENT,IBUPROFEN
311,EPHEDRINE,KAYEXALATE,MINERAL OIL,FLOMAX,LANOXIN,LACTATED RINGER,KAYCIEL,HUMULIN
312,ECOTRIN,KETOROLAC,GLUCAGEN,KLONOPIN,LEVAQUIN,LACTULOSE,KAYEXALATE,HALDOL
313,HYDROCODONE,HYDROCHLOROTHIAZIDE,LEVAQUIN,LACTULOSE,LEVEMIR,LANOXIN,KEPPRA,GLYCOPYRROLATE
314,DOPAMINE,KLONOPIN,LEVEMIR,LANOXIN,LEVOFLOXACIN,LANTUS,LIPITOR,DIPRIVAN
315,DIPRIVAN,LACTATED RINGER,ALBUMIN,LANTUS,LIDOCAINE,LEVAQUIN,BACITRACIN,DOPAMINE
316,IMDUR,LANOXIN,LIPITOR,LEVAQUIN,LIPITOR,LEVEMIR,BAYER CHEWABLE,GLUCAGEN
317,COZAAR,LANTUS,ADVAIR DISKUS,LEVEMIR,AMINOCAPROIC ACID,LEVOFLOXACIN,KLONOPIN,ECOTRIN
318,COREG,LEVAQUIN,LISPRO,LIPITOR,LORATADINE,LEVOTHYROXINE,BIOTENE,EPHEDRINE
319,LIPITOR,LEVEMIR,MAALOX,LORATADINE,LOSARTAN,LIDOCAINE,LEVEMIR,ETOMIDATE
320,CATAPRES,LEVETIRACETAM,MAGNESIUM CHLORIDE,LOSARTAN,MAGNESIUM CHLORIDE,LIPITOR,LEVAQUIN,FAT EMULSION
321,MINERAL OIL,LEVOFLOXACIN,BACITRACIN,MAALOX,FLAGYL,LISINOPRIL,LANTUS,FLUMAZENIL
322,MONO-SOD,LEVOTHYROXINE,race_hispanic,MAGNESIUM CHLORIDE,MAGNESIUM HYDROXIDE,LISPRO,LANOXIN,LIPITOR
323,CEPHULAC,LIPITOR,MAGOX,MAGNESIUM OXIDE,MAGOX,LORATADINE,AMINOCAPROIC ACID,CLINDAMYCIN
324,MOTRIN,LISINOPRIL,MEDROL,MAGOX,MEDROL,LOSARTAN,INFUVITE,MAALOX
325,MUPIROCIN,HYDROCORTISONE,MEPERIDINE,MEDROL,MEROPENEM,MAALOX,MILK OF MAGNESIA,MAGNESIUM CHLORIDE
326,NAFCILLIN,HYDRALAZINE,MEROPENEM,MEPERIDINE,MERREM,MAGNESIUM CHLORIDE,NICODERM,BUMEX
327,NARCAN,DILTIAZEM,MERREM,MERREM,METFORMIN,IOPAMIDOL,BUMETANIDE,NYSTATIN
328,MILK OF MAGNESIA,FLUMAZENIL,MIDODRINE,METRONIDAZOLE,METHYLPREDNISOLONE,IOHEXOL,HALDOL,NORVASC
329,NEOSTIGMINE,DIPRIVAN,MILK OF MAGNESIA,MIDODRINE,METRONIDAZOLE,INSULIN DETEMIR,OPTIRAY,NORMODYNE
330,FLUMAZENIL,DOPAMINE,MINERAL,MILK OF MAGNESIA,KLONOPIN,GLUCOSE,CETIRIZINE,BUMINATE
331,NEXTERONE,ECOTRIN,LANTUS,KETOROLAC,KEPPRA,FAT EMULSION,OMEPRAZOLE,NORCO
332,NICARDIPINE,EPHEDRINE,LANOXIN,KEPPRA,KAYEXALATE,FERROUS,NYSTATIN,NITRO-BID
333,NICODERM,EPINEPHRINE,LACTULOSE,KAYEXALATE,KAYCIEL,FLAGYL,NORVASC,NICODERM
334,NICOTINE,ETOMIDATE,IMDUR,HALOPERIDOL,FLOMAX,FLOMAX,NORMODYNE,NEXTERONE
335,MINERAL,FAT EMULSION,GLUCAGON,FLUMAZENIL,FLUMAZENIL,FLUMAZENIL,HUMULIN,NEURONTIN
336,MIDODRINE,FENTANYL,GLUCOSE,FLUTICASONE-SALMETEROL,FLUTICASONE-SALMETEROL,FLUTICASONE-SALMETEROL,NORCO,FLOMAX
337,COMPAZINE,FERROUS,GLYCOPYRROLATE,GLUCAGEN,GLARGINE,GABAPENTIN,CEPHULAC,NEOSTIGMINE
338,MAGOX,FLAGYL,HALDOL,GLUCAGON,GLUCAGEN,GLARGINE,NITRO-BID,NARCAN
339,LORATADINE,FLOMAX,HALOPERIDOL,GLUCOSE,GLUCAGON,GLUCAGEN,CATAPRES,CARDIZEM
340,LOSARTAN,FLUTICASONE-SALMETEROL,AMBIEN,GLYCOPYRROLATE,GLYCOPYRROLATE,GLUCAGON,AMBIEN,NAFCILLIN
341,MAALOX,HUMULIN,HUMULIN,GUAIFENESIN,GUAIFENESIN,GLYCOPYRROLATE,NEXTERONE,MOTRIN
342,MAGNESIUM CHLORIDE,FUROSEMIDE,IBUPROFEN,HALDOL,HALDOL,INFLUENZA VAC,NEURONTIN,CATAPRES
343,MAGNESIUM HYDROXIDE,GABAPENTIN,INFLUENZA VAC,HUMULIN,HEPARIN,GUAIFENESIN,NEOSTIGMINE METHYLSULFATE,MINERAL OIL
344,CLINDAMYCIN,GLARGINE,KLONOPIN,KAYCIEL,HUMULIN,HALDOL,NEOSTIGMINE,MILK OF MAGNESIA
345,MEDROL,GLUCAGEN,INFUVITE,HYDROCORTISONE,HYDROCORTISONE,HALOPERIDOL,NARCAN,CEPHULAC
346,CETIRIZINE,GLUCAGON,INSULIN DETEMIR,IBUPROFEN,IMDUR,HUMULIN,CARDIZEM,CETIRIZINE
347,MEPERIDINE,GLUCOSE,IOHEXOL,IMDUR,INFLUENZA VAC,HYDRALAZINE,NAFCILLIN,MERREM
348,MEROPENEM,GLYCOPYRROLATE,IOPAMIDOL,INFLUENZA VAC,INFUVITE,HYDROCHLOROTHIAZIDE,IBUPROFEN,CISATRACURIUM
349,MERREM,GUAIFENESIN,KAYCIEL,INFUVITE,INSULIN DETEMIR,HYDROCODONE,MOTRIN,MEDROL
350,METFORMIN,HALDOL,KAYEXALATE,INSULIN DETEMIR,IOHEXOL,HYDROCORTISONE,ADVAIR DISKUS,MAGOX
351,CISATRACURIUM,HALOPERIDOL,KEPPRA,IOHEXOL,IOPAMIDOL,IBUPROFEN,IMDUR,CITALOPRAM
352,CIPROFLOXACIN,HEPARIN,KETOROLAC,ISOSORBIDE,ISOSORBIDE,IMDUR,MINERAL OIL,MAGNESIUM OXIDE
353,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN,ZOSYN
